episodio,recompensa,entregas,steps,taxa_sucesso,sucesso_completo,colisoes,falha_r1,falha_r2,distancia
1119,-1.2120000000000075,0,500,0.0,0.0,334,40,62,364
1120,-11.759999999999954,0,500,0.0,0.0,442,56,52,298
1121,-2.7820000000000054,0,500,0.0,0.0,340,52,52,417
1122,-0.7280000000000048,0,500,0.0,0.0,476,71,80,458
1123,22.882000000000094,1,500,0.125,0.0,413,38,72,340
1124,24.072000000000113,1,500,0.125,0.0,344,58,59,434
1125,27.420000000000098,1,500,0.125,0.0,301,69,56,455
1126,53.88599999999998,2,500,0.25,0.0,291,50,61,362
1127,25.962000000000256,1,500,0.125,0.0,204,32,44,368
1128,3.289999999999999,0,500,0.0,0.0,464,69,66,456
1129,27.31400000000018,1,500,0.125,0.0,488,64,82,370
1130,31.548000000000197,1,500,0.125,0.0,237,49,65,482
1131,-7.016000000000008,0,500,0.0,0.0,382,35,64,313
1132,30.002000000000194,1,500,0.125,0.0,373,67,63,472
1133,-5.234000000000007,0,500,0.0,0.0,226,46,28,280
1134,6.542000000000002,0,500,0.0,0.0,218,78,61,581
1135,3.4400000000000013,0,500,0.0,0.0,234,54,50,439
1136,7.560000000000012,0,500,0.0,0.0,155,42,58,570
1137,0.3400000000000009,0,500,0.0,0.0,167,67,73,550
1138,-12.91799999999996,0,500,0.0,0.0,697,76,78,271
1139,2.7620000000000093,0,500,0.0,0.0,106,37,78,587
1140,-4.2540000000000076,0,500,0.0,0.0,513,66,77,349
1141,1.7999999999999985,0,500,0.0,0.0,93,37,57,609
1142,2.312000000000009,0,500,0.0,0.0,77,46,64,632
1143,-10.177999999999983,0,500,0.0,0.0,454,79,57,321
1144,-2.922000000000006,0,500,0.0,0.0,277,43,70,415
1145,-14.584000000000017,0,500,0.0,0.0,267,53,43,297
1146,83.4079999999984,3,500,0.375,0.0,287,36,35,244
1147,-0.014000000000002157,0,500,0.0,0.0,308,50,72,488
1148,-7.3720000000000026,0,500,0.0,0.0,336,27,56,316
1149,-6.586000000000009,0,500,0.0,0.0,265,65,48,402
1150,-9.649999999999995,0,500,0.0,0.0,461,47,62,299
1151,-3.4179999999999997,0,500,0.0,0.0,226,48,24,344
1152,-12.28799999999996,0,500,0.0,0.0,470,43,64,244
1153,19.670000000000236,1,500,0.125,0.0,188,29,52,271
1154,22.718000000000412,1,500,0.125,0.0,408,45,53,301
1155,31.744000000000288,1,500,0.125,0.0,330,52,48,414
1156,0.7939999999999949,0,500,0.0,0.0,268,38,57,418
1157,3.9960000000000018,0,500,0.0,0.0,249,56,69,555
1158,1.3459999999999939,0,500,0.0,0.0,214,42,69,522
1159,-11.927999999999926,0,500,0.0,0.0,199,28,25,235
1160,-15.187999999999903,0,500,0.0,0.0,337,3,74,154
1161,28.5780000000002,1,500,0.125,0.0,195,36,38,347
1162,17.60000000000011,1,500,0.125,0.0,261,64,56,369
1163,22.0420000000001,1,500,0.125,0.0,188,30,66,378
1164,-14.678000000000033,0,500,0.0,0.0,112,15,19,176
1165,-10.088000000000001,0,500,0.0,0.0,316,47,36,320
1166,1.2599999999999931,0,500,0.0,0.0,164,45,42,487
1167,2.9599999999999964,0,500,0.0,0.0,123,36,66,537
1168,7.14200000000001,0,500,0.0,0.0,148,40,49,531
1169,-4.462000000000008,0,500,0.0,0.0,108,43,53,514
1170,5.899999999999981,0,500,0.0,0.0,137,33,46,354
1171,-3.8460000000000076,0,500,0.0,0.0,134,52,60,536
1172,-0.6060000000000064,0,500,0.0,0.0,147,47,47,443
1173,-0.23800000000000135,0,500,0.0,0.0,224,49,58,473
1174,-4.922000000000006,0,500,0.0,0.0,192,50,62,540
1175,-6.622000000000003,0,500,0.0,0.0,217,28,62,358
1176,-5.228000000000007,0,500,0.0,0.0,220,27,41,360
1177,-4.224000000000005,0,500,0.0,0.0,206,40,58,464
1178,-5.590000000000003,0,500,0.0,0.0,282,40,55,429
1179,-2.2160000000000104,0,500,0.0,0.0,180,41,50,425
1180,-4.342000000000001,0,500,0.0,0.0,218,34,63,435
1181,-4.660000000000002,0,500,0.0,0.0,152,26,55,391
1182,-9.78200000000002,0,500,0.0,0.0,235,38,33,314
1183,-9.83400000000001,0,500,0.0,0.0,286,37,52,340
1184,-4.9900000000000055,0,500,0.0,0.0,228,40,64,454
1185,-4.733999999999999,0,500,0.0,0.0,230,34,57,432
1186,-9.62999999999998,0,500,0.0,0.0,202,45,59,374
1187,-7.554000000000014,0,500,0.0,0.0,574,66,70,302
1188,1.489999999999995,0,500,0.0,0.0,484,57,60,382
1189,-11.197999999999968,0,500,0.0,0.0,650,59,73,284
1190,-7.440000000000007,0,500,0.0,0.0,528,79,81,335
1191,-7.260000000000003,0,500,0.0,0.0,278,51,54,380
1192,-7.164000000000007,0,500,0.0,0.0,261,51,48,415
1193,-6.384000000000008,0,500,0.0,0.0,241,34,43,303
1194,-8.024000000000008,0,500,0.0,0.0,268,53,56,395
1195,-9.563999999999997,0,500,0.0,0.0,575,48,67,259
1196,-9.043999999999986,0,500,0.0,0.0,226,24,47,242
1197,-10.65999999999999,0,500,0.0,0.0,250,31,60,351
1198,10.599999999999973,0,500,0.0,0.0,346,70,69,547
1199,5.342000000000005,0,500,0.0,0.0,483,63,72,482
1200,-5.066000000000008,0,500,0.0,0.0,196,50,21,295
1201,-4.97400000000001,0,500,0.0,0.0,592,62,87,334
1202,4.773999999999989,0,500,0.0,0.0,391,59,67,467
1203,-4.410000000000009,0,500,0.0,0.0,615,55,68,283
1204,-22.14399999999994,0,500,0.0,0.0,218,4,39,104
1205,-10.12399999999998,0,500,0.0,0.0,624,72,69,307
1206,-3.7960000000000074,0,500,0.0,0.0,561,66,84,429
1207,-6.948000000000001,0,500,0.0,0.0,564,78,71,421
1208,8.60999999999999,0,500,0.0,0.0,458,70,68,518
1209,0.013999999999993032,0,500,0.0,0.0,580,67,78,409
1210,-10.61799999999998,0,500,0.0,0.0,644,68,72,257
1211,-1.690000000000006,0,500,0.0,0.0,572,69,65,419
1212,0.783999999999994,0,500,0.0,0.0,504,76,67,487
1213,37.55599999999991,1,500,0.125,0.0,428,50,72,458
1214,6.4060000000000015,0,500,0.0,0.0,466,77,69,492
1215,-23.291999999999945,0,500,0.0,0.0,295,50,12,165
1216,-19.291999999999984,0,500,0.0,0.0,314,55,29,187
1217,4.089999999999996,0,500,0.0,0.0,517,73,74,462
1218,7.097999999999999,0,500,0.0,0.0,378,71,62,439
1219,-5.471999999999998,0,500,0.0,0.0,184,65,22,375
1220,15.611999999999982,0,500,0.0,0.0,351,58,64,569
1221,3.6660000000000115,0,500,0.0,0.0,295,69,29,404
1222,6.4160000000000155,0,500,0.0,0.0,128,74,39,524
1223,-1.8800000000000092,0,500,0.0,0.0,511,54,67,336
1224,-0.13000000000000306,0,500,0.0,0.0,189,43,38,360
1225,1.0499999999999972,0,500,0.0,0.0,454,59,75,419
1226,-2.0000000000000058,0,500,0.0,0.0,388,39,64,317
1227,-2.582000000000004,0,500,0.0,0.0,366,45,68,351
1228,-0.552000000000006,0,500,0.0,0.0,451,59,70,417
1229,6.666,0,500,0.0,0.0,238,54,62,497
1230,10.506000000000004,0,500,0.0,0.0,240,51,54,536
1231,83.57999999999997,3,500,0.375,0.0,160,30,43,278
1232,-4.3760000000000066,0,500,0.0,0.0,325,38,63,340
1233,82.12399999999803,3,500,0.375,0.0,190,20,29,208
1234,0.5619999999999984,0,500,0.0,0.0,578,82,66,380
1235,-6.560000000000006,0,500,0.0,0.0,623,71,72,343
1236,11.417999999999987,0,500,0.0,0.0,287,76,71,610
1237,-12.869999999999976,0,500,0.0,0.0,224,28,35,184
1238,-5.3200000000000065,0,500,0.0,0.0,126,41,32,283
1239,83.2619999999991,3,500,0.375,0.0,140,30,47,269
1240,18.16400000000005,1,500,0.125,0.0,222,28,32,220
1241,-8.335999999999995,0,500,0.0,0.0,185,67,13,299
1242,-9.105999999999998,0,500,0.0,0.0,451,61,59,359
1243,2.0899999999999945,0,500,0.0,0.0,191,41,49,425
1244,86.10599999999863,3,500,0.375,0.0,217,19,47,271
1245,89.04199999999919,3,500,0.375,0.0,152,29,61,362
1246,-4.546000000000002,0,500,0.0,0.0,278,29,49,297
1247,39.2519999999999,1,500,0.125,0.0,382,54,72,473
1248,-9.895999999999978,0,500,0.0,0.0,362,26,47,202
1249,0.4059999999999953,0,500,0.0,0.0,530,37,83,366
1250,57.20600000000004,2,500,0.25,0.0,342,43,47,281
1251,-4.924000000000008,0,500,0.0,0.0,320,49,46,296
1252,-5.414000000000006,0,500,0.0,0.0,472,47,67,325
1253,-0.09599999999999327,0,500,0.0,0.0,232,57,35,396
1254,23.144000000000183,1,500,0.125,0.0,380,39,49,271
1255,-5.5580000000000105,0,500,0.0,0.0,552,79,67,342
1256,-6.079999999999999,0,500,0.0,0.0,568,79,40,254
1257,-2.2920000000000056,0,500,0.0,0.0,500,60,52,295
1258,-7.396000000000012,0,500,0.0,0.0,585,64,55,276
1259,-5.540000000000006,0,500,0.0,0.0,578,64,56,303
1260,-5.59800000000001,0,500,0.0,0.0,522,61,52,298
1261,-11.831999999999999,0,500,0.0,0.0,527,74,46,278
1262,1.2799999999999916,0,500,0.0,0.0,438,61,70,424
1263,-10.278000000000002,0,500,0.0,0.0,578,59,78,312
1264,-12.052000000000001,0,500,0.0,0.0,463,51,45,244
1265,-9.068000000000014,0,500,0.0,0.0,429,56,50,284
1266,-10.178000000000019,0,500,0.0,0.0,301,51,48,291
1267,2.8780000000000037,0,500,0.0,0.0,261,45,49,387
1268,-2.2979999999999814,0,500,0.0,0.0,659,76,75,303
1269,6.200000000000004,0,500,0.0,0.0,393,53,57,445
1270,9.011999999999992,0,500,0.0,0.0,275,77,50,524
1271,-1.4440000000000024,0,500,0.0,0.0,627,59,66,271
1272,5.47200000000001,0,500,0.0,0.0,158,51,37,440
1273,2.7580000000000027,0,500,0.0,0.0,158,35,54,432
1274,-8.785999999999998,0,500,0.0,0.0,316,31,52,250
1275,2.8579999999999957,0,500,0.0,0.0,229,35,39,367
1276,-0.12999999999998962,0,500,0.0,0.0,241,41,52,403
1277,-2.4540000000000015,0,500,0.0,0.0,321,45,58,354
1278,-2.9060000000000024,0,500,0.0,0.0,338,45,55,369
1279,5.132,0,500,0.0,0.0,257,25,58,415
1280,-5.362000000000008,0,500,0.0,0.0,629,73,59,260
1281,0.625999999999997,0,500,0.0,0.0,180,25,59,369
1282,3.4259999999999966,0,500,0.0,0.0,277,59,55,410
1283,-3.838000000000006,0,500,0.0,0.0,641,82,66,314
1284,-1.5300000000000047,0,500,0.0,0.0,364,63,45,328
1285,9.258000000000012,0,500,0.0,0.0,300,47,57,496
1286,-0.8960000000000055,0,500,0.0,0.0,375,39,55,363
1287,-5.29200000000001,0,500,0.0,0.0,322,43,67,319
1288,97.53599999999975,3,500,0.375,0.0,164,37,66,492
1289,9.104000000000056,0,500,0.0,0.0,296,54,47,450
1290,96.2039999999998,3,500,0.375,0.0,278,61,66,506
1291,65.34200000000006,2,500,0.25,0.0,341,42,75,458
1292,-8.574000000000007,0,500,0.0,0.0,700,65,78,269
1293,1.1679999999999857,0,500,0.0,0.0,453,57,56,366
1294,100.40999999999973,3,500,0.375,0.0,312,57,54,506
1295,13.23399999999998,0,500,0.0,0.0,260,46,64,534
1296,-0.37800000000000866,0,500,0.0,0.0,489,75,65,397
1297,-4.95400000000001,0,500,0.0,0.0,660,68,65,319
1298,-16.574000000000012,0,500,0.0,0.0,321,37,33,211
1299,-9.843999999999978,0,500,0.0,0.0,114,29,10,170
1300,-3.1440000000000063,0,500,0.0,0.0,395,53,57,350
1301,-6.5000000000000115,0,500,0.0,0.0,495,65,62,342
1302,-18.517999999999923,0,500,0.0,0.0,168,20,14,131
1303,-6.174000000000008,0,500,0.0,0.0,323,60,42,356
1304,-11.773999999999994,0,500,0.0,0.0,187,30,25,181
1305,13.114000000000049,1,500,0.125,0.0,241,50,15,192
1306,48.886000000000166,2,500,0.25,0.0,207,30,11,146
1307,49.50000000000016,2,500,0.25,0.0,187,33,11,164
1308,-19.402000000000005,0,500,0.0,0.0,233,44,11,143
1309,6.835999999999999,0,500,0.0,0.0,476,73,70,428
1310,-0.5600000000000052,0,500,0.0,0.0,223,63,57,475
1311,-11.11799999999999,0,500,0.0,0.0,640,81,71,294
1312,14.814000000000046,1,500,0.125,0.0,297,66,31,286
1313,-8.838,0,500,0.0,0.0,314,48,38,303
1314,-4.783999999999997,0,500,0.0,0.0,299,67,35,358
1315,-9.859999999999998,0,500,0.0,0.0,339,71,34,295
1316,-10.076000000000002,0,500,0.0,0.0,260,38,42,213
1317,-9.982000000000001,0,500,0.0,0.0,285,54,46,353
1318,-12.950000000000001,0,500,0.0,0.0,334,37,48,250
1319,-19.48799999999997,0,500,0.0,0.0,276,36,34,177
1320,-18.212000000000003,0,500,0.0,0.0,232,45,16,199
1321,-14.815999999999983,0,500,0.0,0.0,278,48,27,244
1322,-13.225999999999976,0,500,0.0,0.0,409,50,33,217
1323,-16.061999999999983,0,500,0.0,0.0,293,39,41,243
1324,-11.193999999999996,0,500,0.0,0.0,317,37,39,272
1325,-12.744000000000005,0,500,0.0,0.0,280,46,45,297
1326,-15.540000000000001,0,500,0.0,0.0,181,21,55,291
1327,-0.8700000000000041,0,500,0.0,0.0,334,58,63,396
1328,0.0659999999999957,0,500,0.0,0.0,407,51,65,362
1329,-0.2980000000000065,0,500,0.0,0.0,397,65,40,357
1330,-3.676000000000006,0,500,0.0,0.0,394,56,60,440
1331,2.8579999999999974,0,500,0.0,0.0,347,65,74,547
1332,-5.924000000000009,0,500,0.0,0.0,249,51,36,303
1333,-11.334000000000003,0,500,0.0,0.0,502,75,51,322
1334,-1.794000000000005,0,500,0.0,0.0,310,82,70,497
1335,7.464000000000011,0,500,0.0,0.0,166,45,72,576
1336,0.5839999999999954,0,500,0.0,0.0,398,69,64,462
1337,3.539999999999994,0,500,0.0,0.0,174,43,53,516
1338,7.186000000000005,0,500,0.0,0.0,330,83,68,557
1339,5.557999999999998,0,500,0.0,0.0,226,49,57,599
1340,1.1800000000000024,0,500,0.0,0.0,204,65,59,574
1341,2.224,0,500,0.0,0.0,261,52,53,449
1342,0.890000000000003,0,500,0.0,0.0,246,53,56,444
1343,4.412000000000003,0,500,0.0,0.0,268,39,62,498
1344,-2.8100000000000045,0,500,0.0,0.0,314,57,68,490
1345,3.154000000000008,0,500,0.0,0.0,345,53,69,496
1346,-2.558000000000001,0,500,0.0,0.0,319,62,48,402
1347,0.5039999999999994,0,500,0.0,0.0,203,66,71,501
1348,-4.619999999999998,0,500,0.0,0.0,392,72,51,433
1349,-2.194000000000004,0,500,0.0,0.0,471,92,53,420
1350,34.22800000000003,1,500,0.125,0.0,210,57,51,516
1351,122.80999999999987,4,500,0.5,0.0,516,64,58,367
1352,-0.33800000000000585,0,500,0.0,0.0,437,57,71,485
1353,22.74400000000027,1,500,0.125,0.0,435,67,74,374
1354,25.61000000000028,1,500,0.125,0.0,389,45,57,371
1355,-1.4180000000000008,0,500,0.0,0.0,170,71,54,562
1356,31.647999999999904,1,500,0.125,0.0,328,60,65,467
1357,28.65200000000009,1,500,0.125,0.0,360,42,73,442
1358,28.38400000000035,1,500,0.125,0.0,309,43,57,381
1359,25.70600000000026,1,500,0.125,0.0,330,52,53,361
1360,28.638000000000247,1,500,0.125,0.0,312,54,39,400
1361,-2.512000000000001,0,500,0.0,0.0,326,43,55,386
1362,26.038000000000018,1,500,0.125,0.0,237,44,67,429
1363,-7.778000000000014,0,500,0.0,0.0,423,60,28,215
1364,26.036000000000257,1,500,0.125,0.0,308,45,60,421
1365,-6.030000000000007,0,500,0.0,0.0,301,46,68,439
1366,-2.330000000000004,0,500,0.0,0.0,196,40,52,437
1367,25.152000000000047,1,500,0.125,0.0,247,47,46,394
1368,-6.442000000000009,0,500,0.0,0.0,526,65,61,319
1369,25.82800000000011,1,500,0.125,0.0,295,63,48,458
1370,-2.008000000000005,0,500,0.0,0.0,305,51,56,459
1371,-9.199999999999994,0,500,0.0,0.0,275,60,42,392
1372,55.63000000000001,2,500,0.25,0.0,374,50,57,402
1373,17.206000000000117,1,500,0.125,0.0,299,38,33,227
1374,-5.464000000000009,0,500,0.0,0.0,675,68,67,276
1375,1.701999999999994,0,500,0.0,0.0,198,50,56,548
1376,2.2679999999999962,0,500,0.0,0.0,417,60,60,478
1377,-11.249999999999968,0,500,0.0,0.0,700,63,76,249
1378,-5.902000000000009,0,500,0.0,0.0,670,53,77,258
1379,-13.601999999999938,0,500,0.0,0.0,713,62,69,219
1380,-8.494000000000007,0,500,0.0,0.0,634,72,90,298
1381,1.559999999999997,0,500,0.0,0.0,555,65,67,317
1382,-8.350000000000003,0,500,0.0,0.0,667,60,79,249
1383,-3.3380000000000054,0,500,0.0,0.0,250,36,69,337
1384,-5.398000000000008,0,500,0.0,0.0,529,51,70,273
1385,-13.215999999999948,0,500,0.0,0.0,604,37,70,166
1386,1.6740000000000013,0,500,0.0,0.0,102,27,41,356
1387,-13.860000000000001,0,500,0.0,0.0,492,41,60,286
1388,53.020000000000024,2,500,0.25,0.0,306,34,44,273
1389,54.114000000000125,2,500,0.25,0.0,454,60,46,240
1390,57.33199999999991,2,500,0.25,0.0,320,42,44,328
1391,56.21199999999991,2,500,0.25,0.0,270,28,33,288
1392,54.875999999999976,2,500,0.25,0.0,206,40,45,311
1393,57.70599999999995,2,500,0.25,0.0,180,39,33,303
1394,55.12000000000005,2,500,0.25,0.0,162,33,30,273
1395,-7.708000000000008,0,500,0.0,0.0,653,70,73,230
1396,60.93799999999986,2,500,0.25,0.0,310,62,45,400
1397,-9.37799999999999,0,500,0.0,0.0,615,43,59,169
1398,-10.581999999999974,0,500,0.0,0.0,486,29,80,187
1399,75.1599999999997,2,500,0.25,0.0,158,54,43,627
1400,58.25199999999995,2,500,0.25,0.0,203,35,52,354
1401,65.35999999999983,2,500,0.25,0.0,146,47,60,517
1402,63.421999999999926,2,500,0.25,0.0,223,42,62,496
1403,68.87799999999976,2,500,0.25,0.0,258,48,56,522
1404,64.28199999999968,2,500,0.25,0.0,262,62,67,559
1405,61.739999999999895,2,500,0.25,0.0,263,36,44,379
1406,-7.518000000000012,0,500,0.0,0.0,438,14,71,147
1407,70.57999999999974,2,500,0.25,0.0,214,57,67,589
1408,-8.158000000000012,0,500,0.0,0.0,586,36,75,198
1409,31.51800000000005,1,500,0.125,0.0,328,50,34,402
1410,-7.264000000000014,0,500,0.0,0.0,553,50,66,252
1411,61.854,2,500,0.25,0.0,379,60,47,411
1412,58.508000000000024,2,500,0.25,0.0,313,46,72,390
1413,57.88199999999995,2,500,0.25,0.0,262,67,50,402
1414,62.96799999999989,2,500,0.25,0.0,220,33,48,413
1415,-6.492000000000009,0,500,0.0,0.0,306,60,42,345
1416,59.52400000000003,2,500,0.25,0.0,232,41,62,475
1417,-5.37800000000001,0,500,0.0,0.0,326,71,30,339
1418,-4.480000000000008,0,500,0.0,0.0,369,60,52,376
1419,23.168000000000102,1,500,0.125,0.0,150,33,30,346
1420,25.458000000000226,1,500,0.125,0.0,331,40,33,316
1421,-9.534000000000017,0,500,0.0,0.0,289,40,61,312
1422,-17.982,0,500,0.0,0.0,476,30,90,193
1423,-7.2460000000000075,0,500,0.0,0.0,222,1,68,248
1424,-17.095999999999975,0,500,0.0,0.0,375,10,66,150
1425,-0.5100000000000052,0,500,0.0,0.0,414,41,73,324
1426,-14.707999999999945,0,500,0.0,0.0,591,53,72,232
1427,-6.350000000000007,0,500,0.0,0.0,315,42,45,307
1428,-13.425999999999943,0,500,0.0,0.0,528,29,68,151
1429,-5.170000000000011,0,500,0.0,0.0,401,32,75,282
1430,54.51600000000002,2,500,0.25,0.0,178,36,29,281
1431,-6.5240000000000045,0,500,0.0,0.0,483,36,62,289
1432,-8.656000000000004,0,500,0.0,0.0,517,41,77,247
1433,55.10800000000004,2,500,0.25,0.0,260,32,54,324
1434,-11.74799999999996,0,500,0.0,0.0,504,31,71,233
1435,-10.757999999999969,0,500,0.0,0.0,507,64,74,360
1436,-15.116000000000001,0,500,0.0,0.0,317,69,35,398
1437,-14.066000000000006,0,500,0.0,0.0,324,76,37,407
1438,-10.17399999999998,0,500,0.0,0.0,350,75,42,428
1439,-6.15200000000001,0,500,0.0,0.0,409,73,67,456
1440,-8.038000000000007,0,500,0.0,0.0,550,63,74,374
1441,-10.653999999999979,0,500,0.0,0.0,565,38,80,214
1442,-4.404000000000006,0,500,0.0,0.0,391,54,63,423
1443,9.646,0,500,0.0,0.0,184,85,75,746
1444,-0.9260000000000067,0,500,0.0,0.0,415,68,59,466
1445,7.094000000000002,0,500,0.0,0.0,214,75,64,648
1446,-0.3740000000000041,0,500,0.0,0.0,234,51,55,542
1447,1.6839999999999973,0,500,0.0,0.0,304,67,43,508
1448,-4.454000000000006,0,500,0.0,0.0,345,26,62,304
1449,-5.928000000000012,0,500,0.0,0.0,639,65,75,317
1450,-4.832000000000008,0,500,0.0,0.0,448,62,66,391
1451,65.60399999999963,2,500,0.25,0.0,144,69,48,521
1452,2.0439999999999907,0,500,0.0,0.0,202,57,66,572
1453,-15.01999999999994,0,500,0.0,0.0,730,79,70,229
1454,54.02799999999999,2,500,0.25,0.0,298,56,53,387
1455,5.692000000000004,0,500,0.0,0.0,252,48,53,538
1456,3.7539999999999956,0,500,0.0,0.0,198,52,52,533
1457,51.95600000000011,2,500,0.25,0.0,167,43,24,223
1458,57.901999999999965,2,500,0.25,0.0,176,38,13,283
1459,58.86599999999999,2,500,0.25,0.0,249,53,36,355
1460,-13.00199999999995,0,500,0.0,0.0,673,74,79,261
1461,94.18599999999944,3,500,0.375,0.0,258,57,42,420
1462,-13.36199999999994,0,500,0.0,0.0,619,63,63,244
1463,56.828000000000024,2,500,0.25,0.0,306,66,35,349
1464,52.24400000000007,2,500,0.25,0.0,326,58,40,307
1465,59.43999999999998,2,500,0.25,0.0,151,55,21,351
1466,61.246,2,500,0.25,0.0,179,48,47,486
1467,-5.9660000000000135,0,500,0.0,0.0,653,73,69,281
1468,2.882000000000009,0,500,0.0,0.0,462,64,41,322
1469,59.07000000000001,2,500,0.25,0.0,85,25,37,362
1470,-5.426000000000009,0,500,0.0,0.0,396,43,50,287
1471,51.680000000000135,2,500,0.25,0.0,216,46,37,298
1472,56.312000000000154,2,500,0.25,0.0,219,33,20,198
1473,85.08999999999857,3,500,0.375,0.0,598,68,51,309
1474,81.06399999999944,3,500,0.375,0.0,361,58,54,276
1475,52.494000000000135,2,500,0.25,0.0,187,31,32,242
1476,58.98599999999997,2,500,0.25,0.0,164,46,33,365
1477,59.224,2,500,0.25,0.0,163,41,41,366
1478,64.55199999999974,2,500,0.25,0.0,247,55,42,419
1479,62.527999999999516,2,500,0.25,0.0,236,56,30,409
1480,59.50199999999965,2,500,0.25,0.0,384,47,63,341
1481,6.644000000000009,0,500,0.0,0.0,221,58,50,542
1482,63.06999999999992,2,500,0.25,0.0,192,53,61,489
1483,68.42999999999996,2,500,0.25,0.0,301,66,43,514
1484,-11.429999999999955,0,500,0.0,0.0,514,39,69,268
1485,56.955999999999946,2,500,0.25,0.0,285,31,59,381
1486,64.86599999999991,2,500,0.25,0.0,121,34,52,472
1487,-2.5200000000000005,0,500,0.0,0.0,476,58,69,402
1488,-6.114000000000008,0,500,0.0,0.0,603,77,69,302
1489,-6.479999999999999,0,500,0.0,0.0,342,65,59,434
1490,1.792000000000002,0,500,0.0,0.0,315,68,54,489
1491,-0.3980000000000053,0,500,0.0,0.0,148,66,40,559
1492,0.8919999999999918,0,500,0.0,0.0,310,77,72,537
1493,-1.774000000000005,0,500,0.0,0.0,213,68,65,564
1494,3.439999999999999,0,500,0.0,0.0,328,67,62,519
1495,-0.824000000000006,0,500,0.0,0.0,336,82,55,522
1496,3.063999999999994,0,500,0.0,0.0,153,78,51,576
1497,2.1920000000000086,0,500,0.0,0.0,73,50,39,521
1498,-2.6700000000000035,0,500,0.0,0.0,76,53,54,562
1499,-6.756000000000008,0,500,0.0,0.0,363,50,62,406
1500,-0.05400000000000822,0,500,0.0,0.0,66,47,68,631
1501,-3.0520000000000063,0,500,0.0,0.0,48,43,30,436
1502,-6.022000000000007,0,500,0.0,0.0,113,30,24,337
1503,-9.84199999999999,0,500,0.0,0.0,131,24,44,341
1504,-11.481999999999987,0,500,0.0,0.0,374,48,43,269
1505,-13.94399999999996,0,500,0.0,0.0,97,18,35,289
1506,8.894000000000016,0,500,0.0,0.0,508,74,69,462
1507,-8.537999999999998,0,500,0.0,0.0,215,49,27,227
1508,-6.002000000000007,0,500,0.0,0.0,328,61,58,322
1509,21.65000000000036,1,500,0.125,0.0,418,43,42,225
1510,7.347999999999993,0,500,0.0,0.0,470,63,69,389
1511,-8.426000000000005,0,500,0.0,0.0,327,71,34,304
1512,7.024000000000024,0,500,0.0,0.0,486,64,77,405
1513,19.940000000000225,1,500,0.125,0.0,297,70,29,277
1514,-7.256000000000005,0,500,0.0,0.0,259,59,18,270
1515,-8.299999999999997,0,500,0.0,0.0,238,41,26,232
1516,-7.754000000000007,0,500,0.0,0.0,230,48,39,283
1517,52.40000000000004,2,500,0.25,0.0,318,43,35,253
1518,53.64400000000005,2,500,0.25,0.0,295,52,35,276
1519,-1.9520000000000004,0,500,0.0,0.0,284,48,44,370
1520,-7.814000000000012,0,500,0.0,0.0,244,49,36,286
1521,-5.134000000000001,0,500,0.0,0.0,240,57,33,325
1522,-4.590000000000007,0,500,0.0,0.0,234,51,52,363
1523,60.07999999999988,2,500,0.25,0.0,247,41,34,355
1524,-1.6440000000000055,0,500,0.0,0.0,211,34,50,356
1525,58.86599999999991,2,500,0.25,0.0,221,48,34,382
1526,58.415999999999954,2,500,0.25,0.0,201,53,31,345
1527,29.492000000000054,1,500,0.125,0.0,145,51,38,486
1528,1.6119999999999959,0,500,0.0,0.0,153,42,43,412
1529,60.01599999999996,2,500,0.25,0.0,246,61,52,414
1530,-3.7340000000000013,0,500,0.0,0.0,282,54,23,208
1531,3.0219999999999985,0,500,0.0,0.0,292,57,57,495
1532,2.9899999999999967,0,500,0.0,0.0,474,59,70,414
1533,54.778000000000084,2,500,0.25,0.0,582,58,69,345
1534,54.77400000000003,2,500,0.25,0.0,551,74,56,358
1535,-5.412000000000002,0,500,0.0,0.0,546,64,57,337
1536,-6.3400000000000025,0,500,0.0,0.0,545,70,74,351
1537,120.9059999999991,4,500,0.5,0.0,497,50,76,362
1538,-4.246000000000006,0,500,0.0,0.0,516,53,69,340
1539,-3.2820000000000036,0,500,0.0,0.0,479,64,69,394
1540,80.51199999999842,3,500,0.375,0.0,253,27,43,192
1541,-4.500000000000007,0,500,0.0,0.0,505,57,65,356
1542,24.660000000000142,1,500,0.125,0.0,469,48,60,339
1543,-2.0320000000000076,0,500,0.0,0.0,452,66,63,388
1544,-2.3400000000000043,0,500,0.0,0.0,321,67,62,397
1545,-2.9700000000000086,0,500,0.0,0.0,288,31,75,346
1546,-7.17800000000001,0,500,0.0,0.0,474,57,43,267
1547,-4.63400000000001,0,500,0.0,0.0,590,66,75,327
1548,-2.592000000000007,0,500,0.0,0.0,136,35,52,465
1549,1.147999999999993,0,500,0.0,0.0,176,41,57,521
1550,-10.891999999999996,0,500,0.0,0.0,463,50,77,325
1551,-12.061999999999978,0,500,0.0,0.0,550,44,58,265
1552,-5.024000000000004,0,500,0.0,0.0,145,42,67,475
1553,-3.0720000000000054,0,500,0.0,0.0,333,38,50,316
1554,-8.879999999999994,0,500,0.0,0.0,509,64,44,243
1555,-5.76800000000001,0,500,0.0,0.0,378,60,45,327
1556,54.43199999999966,2,500,0.25,0.0,577,62,79,278
1557,-1.2760000000000093,0,500,0.0,0.0,216,87,21,377
1558,-11.097999999999967,0,500,0.0,0.0,564,77,56,260
