episodio,recompensa,entregas,steps,taxa_sucesso,colisoes,falha_r1,falha_r2,distancia_percorrida
2271,172.8800000000001,7,500,0.875,113,80,55,547
2272,118.38999999999993,5,500,0.625,127,67,85,537
2273,-14.324999999999987,0,500,0.0,161,68,72,487
2274,176.13000000000017,7,500,0.875,92,62,58,554
2275,172.05000000000018,7,500,0.875,173,72,63,528
2276,144.885,6,500,0.75,153,76,63,519
2277,64.08499999999937,3,500,0.375,144,71,60,491
2278,93.5499999999998,4,500,0.5,134,56,64,538
2279,47.559999999999995,2,500,0.25,122,69,60,537
2280,-11.994999999999994,0,500,0.0,149,74,67,531
2281,-10.81,0,500,0.0,125,74,76,554
2282,-2.4850000000000034,0,500,0.0,157,58,56,499
2283,146.02000000000004,6,500,0.75,105,75,68,550
2284,304.45500000000004,8,439,1.0,129,51,41,456
2285,146.795,6,500,0.75,142,70,61,538
2286,296.9100000000001,8,432,1.0,84,58,57,497
2287,-16.65499999999999,0,500,0.0,134,69,74,534
2288,92.0949999999993,4,500,0.5,171,63,66,487
2289,150.37499999999991,6,500,0.75,140,75,56,532
2290,146.12499999999963,6,500,0.75,132,70,70,502
2291,-1.4949999999999968,0,500,0.0,141,61,49,503
2292,70.94000000000001,3,500,0.375,113,61,82,533
2293,-4.214999999999998,0,500,0.0,132,85,65,539
2294,-5.375000000000001,0,500,0.0,178,58,83,514
2295,143.4100000000002,6,500,0.75,106,61,74,562
2296,-7.254999999999998,0,500,0.0,140,61,69,527
2297,138.09500000000006,6,500,0.75,189,79,64,473
2298,-12.114999999999991,0,500,0.0,115,69,59,541
2299,-4.539999999999998,0,500,0.0,131,68,69,521
2300,43.075000000000095,2,500,0.25,149,74,66,509
2301,166.44499999999977,7,500,0.875,146,64,53,514
2302,16.520000000000003,1,500,0.125,164,85,70,504
2303,69.89499999999991,3,500,0.375,136,69,68,524
2304,-9.664999999999992,0,500,0.0,120,63,71,551
2305,-2.3,0,500,0.0,163,59,63,514
2306,-9.67499999999999,0,500,0.0,125,68,69,553
2307,-2.315000000000001,0,500,0.0,170,56,54,463
2308,117.81000000000003,5,500,0.625,110,63,70,575
2309,-6.624999999999997,0,500,0.0,157,67,70,500
2310,61.75499999999948,3,500,0.375,186,57,70,446
2311,-8.614999999999982,0,500,0.0,115,63,61,547
2312,169.6449999999998,7,500,0.875,115,89,73,553
2313,-4.4499999999999975,0,500,0.0,146,79,66,521
2314,40.96500000000007,2,500,0.25,196,74,66,476
2315,-2.924999999999995,0,500,0.0,110,68,70,575
2316,173.9449999999999,7,500,0.875,121,67,68,552
2317,308.4349999999999,8,290,1.0,66,32,30,311
2318,-8.009999999999996,0,500,0.0,118,57,56,523
2319,119.24499999999988,5,500,0.625,121,68,75,580
2320,146.10499999999993,6,500,0.75,131,67,78,538
2321,-3.584999999999996,0,500,0.0,145,63,67,509
2322,-7.6999999999999975,0,500,0.0,123,48,63,511
2323,118.86000000000004,5,500,0.625,142,67,61,506
2324,75.05999999999976,3,500,0.375,167,67,65,522
2325,119.23499999999945,5,500,0.625,140,59,60,516
2326,178.27499999999966,7,500,0.875,119,68,67,545
2327,-10.914999999999988,0,500,0.0,137,69,67,557
2328,290.17499999999984,8,497,1.0,90,64,63,558
2329,-4.085000000000002,0,500,0.0,174,65,70,494
2330,149.31499999999977,6,500,0.75,98,63,63,569
2331,122.45999999999992,5,500,0.625,119,65,72,535
2332,93.98499999999947,4,500,0.5,160,74,51,519
2333,18.46500000000002,1,500,0.125,167,77,67,534
2334,294.35499999999985,8,475,1.0,95,62,54,525
2335,-3.6750000000000007,0,500,0.0,148,58,56,512
2336,-7.6999999999999975,0,500,0.0,128,63,72,519
2337,-4.594999999999994,0,500,0.0,145,69,63,537
2338,93.43499999999952,4,500,0.5,162,61,47,494
2339,301.84000000000003,8,382,1.0,107,44,52,416
2340,124.23999999999978,5,500,0.625,141,73,63,532
2341,-3.8349999999999995,0,500,0.0,124,65,72,502
2342,119.69499999999992,5,500,0.625,152,60,85,519
2343,174.52499999999984,7,500,0.875,159,58,74,518
2344,297.38000000000005,8,459,1.0,111,55,56,482
2345,65.63000000000004,3,500,0.375,137,58,72,526
2346,40.930000000000014,2,500,0.25,140,61,59,514
2347,144.39499999999998,6,500,0.75,119,73,78,552
2348,-4.25,0,500,0.0,140,63,65,520
2349,139.93499999999983,6,500,0.75,123,68,59,508
2350,-5.234999999999992,0,500,0.0,124,59,63,533
2351,142.87499999999994,6,500,0.75,128,68,80,561
2352,143.7899999999999,6,500,0.75,139,71,64,520
2353,120.20999999999992,5,500,0.625,151,68,63,524
2354,35.510000000000026,2,500,0.25,152,73,74,479
2355,146.0949999999999,6,500,0.75,130,68,68,553
2356,-5.2950000000000035,0,500,0.0,161,72,75,504
2357,-10.755,0,500,0.0,122,76,56,531
2358,37.74500000000012,2,500,0.25,156,62,68,503
2359,146.9349999999999,6,500,0.75,113,64,65,539
2360,-4.354999999999995,0,500,0.0,147,54,62,518
2361,291.92499999999995,8,405,1.0,136,56,67,425
2362,-8.574999999999992,0,500,0.0,133,75,59,517
2363,90.32999999999925,4,500,0.5,188,65,65,482
2364,177.6099999999996,7,500,0.875,123,55,66,545
2365,0.33000000000000856,0,500,0.0,150,66,49,535
2366,297.46000000000004,8,411,1.0,122,57,52,404
2367,99.49499999999975,4,500,0.5,134,57,65,509
2368,-15.54,0,500,0.0,154,80,66,512
2369,293.3599999999998,8,479,1.0,130,62,62,510
2370,307.86,8,280,1.0,57,33,39,306
2371,-11.779999999999998,0,500,0.0,109,72,65,563
2372,-6.955000000000004,0,500,0.0,134,75,74,546
2373,-2.389999999999993,0,500,0.0,160,68,67,528
2374,171.25500000000005,7,500,0.875,137,75,64,530
2375,93.48500000000014,4,500,0.5,141,65,66,540
2376,144.7099999999998,6,500,0.75,137,66,84,536
2377,16.990000000000045,1,500,0.125,132,62,66,528
2378,-6.254999999999997,0,500,0.0,131,67,61,555
2379,175.81499999999994,7,500,0.875,104,63,60,540
2380,-2.990000000000003,0,500,0.0,112,54,69,535
2381,117.04999999999983,5,500,0.625,152,71,68,525
2382,-12.554999999999989,0,500,0.0,172,62,76,507
2383,92.39499999999956,4,500,0.5,157,69,73,547
2384,172.96999999999971,7,500,0.875,117,72,73,535
2385,145.01000000000016,6,500,0.75,115,64,63,517
2386,114.91000000000001,5,500,0.625,189,65,81,480
2387,144.07499999999956,6,500,0.75,180,70,65,486
2388,174.12,7,500,0.875,164,68,74,508
2389,147.25000000000034,6,500,0.75,140,66,74,524
2390,143.215,6,500,0.75,143,72,56,514
2391,298.5999999999999,8,354,1.0,101,50,46,366
2392,297.44,8,476,1.0,137,70,54,522
2393,-8.469999999999995,0,500,0.0,112,74,68,572
2394,-16.319999999999997,0,500,0.0,150,68,83,517
2395,44.50500000000001,2,500,0.25,127,81,70,558
2396,-4.040000000000004,0,500,0.0,104,57,62,545
2397,-2.0099999999999962,0,500,0.0,145,74,66,516
2398,301.29999999999995,8,302,1.0,68,52,46,356
2399,112.1999999999998,5,500,0.625,159,65,77,542
2400,178.59999999999985,7,500,0.875,123,56,60,552
2401,-11.059999999999999,0,500,0.0,121,75,62,522
2402,-6.690000000000002,0,500,0.0,130,64,53,543
2403,146.745,6,500,0.75,126,57,73,521
2404,96.17000000000003,4,500,0.5,148,71,71,542
2405,-3.6449999999999934,0,500,0.0,116,73,69,549
2406,41.21500000000002,2,500,0.25,126,86,81,528
2407,-17.669999999999973,0,500,0.0,112,75,72,559
2408,171.68000000000035,7,500,0.875,130,57,81,533
2409,-8.094999999999988,0,500,0.0,112,88,64,589
2410,89.15999999999978,4,500,0.5,106,80,75,587
2411,-6.354999999999997,0,500,0.0,123,67,54,550
2412,-13.524999999999991,0,500,0.0,149,83,72,536
2413,-3.3849999999999936,0,500,0.0,128,66,67,538
2414,93.71499999999953,4,500,0.5,132,67,70,534
2415,96.2949999999999,4,500,0.5,146,58,79,524
2416,136.95499999999996,6,500,0.75,153,74,66,517
2417,-2.9799999999999915,0,500,0.0,120,61,61,515
2418,49.26000000000002,2,500,0.25,123,57,66,552
2419,301.9249999999996,8,456,1.0,125,63,59,495
2420,-5.889999999999999,0,500,0.0,140,71,66,519
2421,68.22500000000005,3,500,0.375,153,54,72,499
2422,-9.299999999999985,0,500,0.0,112,69,56,559
2423,-3.1599999999999975,0,500,0.0,88,68,56,562
2424,-0.09499999999999742,0,500,0.0,142,62,66,553
2425,-3.1200000000000006,0,500,0.0,142,75,55,505
2426,126.92999999999992,5,500,0.625,153,56,60,500
2427,291.05000000000007,8,460,1.0,100,57,57,505
2428,175.8299999999998,7,500,0.875,124,57,62,539
2429,169.04499999999993,7,500,0.875,141,81,73,526
2430,-12.444999999999984,0,500,0.0,121,70,62,554
2431,-7.3149999999999995,0,500,0.0,173,57,63,511
2432,-1.9449999999999945,0,500,0.0,132,67,69,551
2433,-11.179999999999998,0,500,0.0,138,75,60,530
2434,-3.0299999999999976,0,500,0.0,112,72,65,547
2435,124.44499999999958,5,500,0.625,140,63,60,530
2436,305.0499999999999,8,367,1.0,70,42,61,421
2437,-14.639999999999985,0,500,0.0,125,65,86,539
2438,-6.595000000000001,0,500,0.0,131,66,69,510
2439,40.15500000000004,2,500,0.25,154,69,58,512
2440,99.05499999999992,4,500,0.5,137,61,61,514
2441,-5.739999999999999,0,500,0.0,171,69,52,494
2442,40.80000000000007,2,500,0.25,143,71,63,516
2443,174.7699999999998,7,500,0.875,149,64,60,524
2444,168.7399999999999,7,500,0.875,151,77,59,504
2445,177.62499999999977,7,500,0.875,117,63,69,570
2446,117.54,5,500,0.625,155,81,66,515
2447,303.85,8,301,1.0,68,43,40,353
2448,166.28499999999997,7,500,0.875,145,69,54,513
2449,306.71999999999997,8,313,1.0,63,27,44,329
2450,41.28000000000003,2,500,0.25,144,66,60,526
2451,90.80999999999958,4,500,0.5,189,65,61,462
2452,16.985,1,500,0.125,139,71,79,525
2453,293.35499999999996,8,479,1.0,140,53,60,508
2454,65.20000000000005,3,500,0.375,174,63,60,500
2455,299.2999999999999,8,354,1.0,111,38,39,347
2456,-11.209999999999996,0,500,0.0,115,73,83,542
2457,117.41499999999982,5,500,0.625,134,76,74,549
2458,-5.2799999999999985,0,500,0.0,168,58,90,504
2459,-4.799999999999999,0,500,0.0,172,63,62,493
2460,-1.799999999999999,0,500,0.0,115,64,75,558
2461,-4.285000000000013,0,500,0.0,148,78,67,538
2462,174.20000000000022,7,500,0.875,151,59,64,515
2463,85.60500000000006,4,500,0.5,117,64,66,543
2464,-7.134999999999993,0,500,0.0,178,76,79,513
2465,-7.139999999999995,0,500,0.0,148,65,59,514
2466,299.7999999999999,8,457,1.0,122,71,64,501
2467,-14.239999999999991,0,500,0.0,182,72,67,488
2468,-16.829999999999984,0,500,0.0,140,69,60,513
2469,69.46999999999983,3,500,0.375,126,72,84,530
2470,147.005,6,500,0.75,148,59,65,503
2471,146.47999999999965,6,500,0.75,143,60,75,526
2472,-6.2650000000000015,0,500,0.0,118,71,75,571
2473,33.105000000000054,2,500,0.25,208,62,77,468
2474,143.2399999999999,6,500,0.75,158,47,46,519
2475,172.4749999999999,7,500,0.875,142,59,83,547
2476,300.3950000000001,8,319,1.0,79,33,37,337
2477,48.6300000000001,2,500,0.25,116,55,73,566
2478,302.2099999999999,8,313,1.0,87,53,51,363
2479,297.3600000000001,8,388,1.0,84,40,57,431
2480,89.195,4,500,0.5,156,81,71,524
2481,303.36999999999966,8,474,1.0,125,40,71,523
2482,-5.299999999999999,0,500,0.0,135,66,64,500
2483,12.620000000000017,1,500,0.125,147,71,67,545
2484,95.74999999999997,4,500,0.5,172,59,59,500
2485,171.3749999999999,7,500,0.875,151,68,66,523
2486,169.40999999999985,7,500,0.875,135,75,70,533
2487,75.53999999999932,3,500,0.375,144,65,62,529
2488,-3.425000000000001,0,500,0.0,146,73,74,538
2489,117.21499999999956,5,500,0.625,178,67,56,468
2490,138.42999999999995,6,500,0.75,159,80,83,533
2491,165.80499999999986,7,500,0.875,133,59,78,542
2492,298.18499999999995,8,364,1.0,131,44,62,365
2493,305.60499999999996,8,399,1.0,115,50,54,437
2494,120.06999999999948,5,500,0.625,159,64,59,501
2495,145.71999999999989,6,500,0.75,139,60,72,532
2496,-7.174999999999999,0,500,0.0,165,70,85,526
2497,-7.124999999999996,0,500,0.0,111,73,55,537
2498,150.27500000000003,6,500,0.75,142,53,67,528
2499,-10.099999999999982,0,500,0.0,97,69,60,564
2500,294.72499999999957,8,477,1.0,115,55,73,519
2501,147.50499999999994,6,500,0.75,136,68,71,542
2502,-3.88,0,500,0.0,160,63,71,527
2503,174.63999999999987,7,500,0.875,111,60,73,565
2504,171.64000000000004,7,500,0.875,139,65,67,522
2505,-9.919999999999998,0,500,0.0,125,79,63,530
2506,68.48000000000005,3,500,0.375,148,74,72,506
2507,292.1299999999999,8,500,1.0,127,75,80,567
2508,306.09499999999997,8,330,1.0,79,52,40,371
2509,-6.255000000000001,0,500,0.0,116,66,70,527
2510,66.25999999999988,3,500,0.375,169,69,79,496
2511,93.47499999999975,4,500,0.5,127,66,47,548
2512,301.3449999999999,8,439,1.0,140,53,52,440
2513,97.595,4,500,0.5,120,71,70,574
2514,116.785,5,500,0.625,108,72,54,539
2515,176.3600000000001,7,500,0.875,132,49,66,513
2516,171.7800000000001,7,500,0.875,144,57,64,493
2517,-3.455000000000006,0,500,0.0,137,74,64,538
2518,-10.934999999999995,0,500,0.0,129,71,61,551
2519,150.92999999999986,6,500,0.75,110,54,69,547
2520,297.075,8,421,1.0,109,61,52,444
2521,-11.514999999999997,0,500,0.0,169,66,71,466
2522,19.480000000000004,1,500,0.125,140,64,55,505
2523,60.44500000000004,3,500,0.375,105,79,84,550
2524,116.45999999999968,5,500,0.625,156,71,78,525
2525,-3.859999999999994,0,500,0.0,128,67,73,530
2526,-5.645000000000001,0,500,0.0,152,69,66,532
2527,48.79500000000007,2,500,0.25,142,77,65,547
2528,-2.6399999999999944,0,500,0.0,156,59,58,510
2529,-3.2100000000000013,0,500,0.0,121,68,52,532
2530,-7.124999999999994,0,500,0.0,129,80,74,555
2531,-16.004999999999963,0,500,0.0,127,59,62,504
2532,71.40499999999965,3,500,0.375,148,76,62,534
2533,-10.599999999999984,0,500,0.0,111,62,54,554
2534,300.91499999999996,8,457,1.0,135,62,65,484
2535,36.125000000000185,2,500,0.25,145,69,61,497
2536,147.17000000000013,6,500,0.75,132,79,64,551
2537,-14.204999999999982,0,500,0.0,113,75,73,563
2538,143.23499999999962,6,500,0.75,136,89,69,548
2539,-10.174999999999999,0,500,0.0,109,63,61,573
2540,148.89999999999966,6,500,0.75,127,62,75,565
2541,121.5449999999995,5,500,0.625,168,56,52,501
2542,145.51,6,500,0.75,138,58,55,522
2543,92.09000000000002,4,500,0.5,148,81,67,528
2544,-12.15999999999999,0,500,0.0,139,75,68,541
2545,146.2049999999999,6,500,0.75,116,71,62,564
2546,117.825,5,500,0.625,121,91,66,546
2547,-1.899999999999991,0,500,0.0,124,72,69,550
2548,116.45499999999976,5,500,0.625,148,66,64,489
2549,-10.460000000000004,0,500,0.0,196,68,65,451
2550,-2.649999999999999,0,500,0.0,182,69,66,488
2551,172.03499999999997,7,500,0.875,113,73,72,570
2552,44.265000000000065,2,500,0.25,181,70,67,504
2553,7.100000000000026,1,500,0.125,150,68,62,502
2554,-6.499999999999995,0,500,0.0,129,74,75,521
2555,-6.815000000000002,0,500,0.0,101,69,59,555
2556,100.01499999999976,4,500,0.5,136,55,69,553
2557,58.17500000000002,3,500,0.375,155,79,66,522
2558,-10.135000000000005,0,500,0.0,125,70,69,558
2559,1.0150000000000052,0,500,0.0,160,43,61,515
2560,119.80000000000001,5,500,0.625,171,72,65,515
2561,-8.564999999999996,0,500,0.0,122,69,64,531
2562,-11.964999999999984,0,500,0.0,150,59,75,523
2563,-2.9699999999999993,0,500,0.0,156,51,62,497
2564,145.67499999999978,6,500,0.75,157,81,72,524
2565,-9.874999999999996,0,500,0.0,159,57,66,507
2566,141.91000000000008,6,500,0.75,182,60,90,496
2567,17.02500000000004,1,500,0.125,98,69,67,547
2568,307.17499999999984,8,332,1.0,80,35,51,356
2569,162.41499999999996,7,500,0.875,143,67,68,510
2570,141.02999999999923,6,500,0.75,137,70,84,517
2571,175.66499999999982,7,500,0.875,130,68,57,515
2572,122.4849999999995,5,500,0.625,119,62,77,552
2573,-14.489999999999991,0,500,0.0,159,63,75,506
2574,117.26499999999973,5,500,0.625,129,70,74,541
2575,163.09,7,500,0.875,133,64,61,511
2576,-11.494999999999987,0,500,0.0,133,64,79,552
2577,140.79500000000016,6,500,0.75,127,68,70,527
2578,-8.639999999999993,0,500,0.0,88,62,64,574
2579,-11.394999999999992,0,500,0.0,140,61,64,516
2580,-15.204999999999988,0,500,0.0,138,68,67,532
2581,-6.450000000000013,0,500,0.0,122,61,68,547
2582,-3.354999999999998,0,500,0.0,126,75,68,554
2583,171.32500000000005,7,500,0.875,141,68,54,527
2584,60.53999999999966,3,500,0.375,118,78,66,535
2585,299.6849999999999,8,371,1.0,77,39,47,409
2586,94.07499999999956,4,500,0.5,152,59,61,504
2587,91.39499999999973,4,500,0.5,155,82,80,545
2588,178.0149999999999,7,500,0.875,122,61,69,551
2589,134.75499999999982,6,500,0.75,153,67,56,500
2590,151.46999999999971,6,500,0.75,111,50,71,541
2591,18.224999999999994,1,500,0.125,113,62,61,541
2592,-13.209999999999972,0,500,0.0,145,56,61,525
2593,-10.135000000000002,0,500,0.0,137,78,63,543
2594,1.3750000000000087,0,500,0.0,118,55,70,540
2595,45.75500000000001,2,500,0.25,153,61,58,512
2596,-4.855,0,500,0.0,159,68,67,506
2597,291.3699999999997,8,491,1.0,116,55,79,570
2598,291.5349999999993,8,420,1.0,106,56,62,442
2599,173.9899999999999,7,500,0.875,125,63,72,547
2600,-10.684999999999992,0,500,0.0,153,60,65,510
2601,71.03499999999978,3,500,0.375,135,63,71,533
2602,295.48,8,479,1.0,139,66,68,502
2603,67.00000000000003,3,500,0.375,193,57,63,508
2604,148.81500000000008,6,500,0.75,141,54,69,520
2605,144.05499999999998,6,500,0.75,186,64,71,479
2606,305.15,8,337,1.0,96,49,49,360
2607,-5.339999999999995,0,500,0.0,131,75,69,534
2608,173.52500000000015,7,500,0.875,119,63,76,546
2609,145.50500000000008,6,500,0.75,97,80,65,576
2610,171.52000000000015,7,500,0.875,158,67,71,512
2611,-4.704999999999995,0,500,0.0,145,61,65,533
2612,174.8599999999998,7,500,0.875,131,63,60,539
2613,-7.184999999999995,0,500,0.0,138,64,62,544
2614,18.469999999999995,1,500,0.125,129,79,70,539
2615,-12.319999999999986,0,500,0.0,138,76,72,542
2616,301.35999999999984,8,339,1.0,94,36,44,350
2617,146.77499999999966,6,500,0.75,111,63,79,542
2618,-5.304999999999999,0,500,0.0,179,60,70,493
2619,-0.43499999999999134,0,500,0.0,125,68,50,527
2620,-10.779999999999992,0,500,0.0,139,70,73,541
2621,48.45500000000003,2,500,0.25,168,54,60,513
2622,145.73000000000008,6,500,0.75,136,69,64,531
2623,111.98999999999975,5,500,0.625,169,85,77,510
2624,305.8549999999999,8,357,1.0,65,52,48,415
2625,36.340000000000146,2,500,0.25,194,65,61,476
2626,174.9349999999998,7,500,0.875,108,75,64,546
2627,17.10000000000007,1,500,0.125,121,67,73,562
2628,93.65499999999926,4,500,0.5,141,75,64,511
2629,302.0349999999998,8,307,1.0,73,40,40,329
2630,176.1449999999998,7,500,0.875,132,67,62,543
2631,170.20499999999984,7,500,0.875,95,77,80,578
2632,95.98499999999959,4,500,0.5,145,62,75,495
2633,-7.694999999999998,0,500,0.0,120,71,53,547
2634,73.06499999999997,3,500,0.375,135,56,75,542
2635,-11.464999999999987,0,500,0.0,138,58,69,504
2636,289.2899999999998,8,476,1.0,142,52,68,507
2637,71.51000000000002,3,500,0.375,166,63,63,514
2638,-8.464999999999996,0,500,0.0,133,59,62,530
2639,119.75499999999955,5,500,0.625,151,64,65,531
2640,-16.329999999999973,0,500,0.0,143,74,68,539
2641,67.3899999999992,3,500,0.375,166,76,52,512
2642,304.43499999999983,8,368,1.0,90,52,49,395
2643,166.62,7,500,0.875,107,72,73,577
2644,-12.274999999999993,0,500,0.0,97,75,72,551
2645,-12.764999999999981,0,500,0.0,117,74,58,539
2646,-5.600000000000002,0,500,0.0,171,67,61,494
2647,-12.909999999999982,0,500,0.0,137,59,53,506
2648,120.45499999999977,5,500,0.625,155,62,47,511
2649,145.96999999999974,6,500,0.75,128,72,82,546
2650,-13.15999999999999,0,500,0.0,109,72,72,526
2651,72.21999999999976,3,500,0.375,143,71,75,552
2652,299.6999999999997,8,361,1.0,91,45,55,384
2653,-14.614999999999991,0,500,0.0,162,60,73,492
2654,-9.129999999999992,0,500,0.0,144,73,68,523
2655,169.58500000000015,7,500,0.875,152,76,63,486
2656,68.6599999999996,3,500,0.375,101,62,63,585
2657,-12.749999999999988,0,500,0.0,158,65,78,512
2658,172.49999999999991,7,500,0.875,135,60,72,505
2659,15.184999999999997,1,500,0.125,129,66,65,560
2660,146.6449999999999,6,500,0.75,145,62,67,510
2661,298.99999999999994,8,443,1.0,136,52,48,448
2662,67.40000000000008,3,500,0.375,200,67,63,492
2663,-4.934999999999994,0,500,0.0,110,71,66,546
2664,-4.494999999999994,0,500,0.0,160,66,70,509
2665,43.00000000000009,2,500,0.25,186,81,69,514
2666,60.71000000000004,3,500,0.375,138,64,64,526
2667,95.79999999999974,4,500,0.5,155,61,62,503
2668,99.1699999999998,4,500,0.5,137,63,61,540
2669,298.4150000000001,8,379,1.0,124,53,65,383
2670,-10.265000000000002,0,500,0.0,138,66,62,533
2671,-4.49999999999999,0,500,0.0,136,77,56,545
2672,172.45500000000007,7,500,0.875,121,71,69,541
2673,173.57500000000024,7,500,0.875,156,58,70,513
2674,64.65499999999993,3,500,0.375,148,59,72,546
2675,-3.004999999999995,0,500,0.0,145,58,74,527
2676,92.73999999999981,4,500,0.5,188,78,59,495
2677,40.96500000000001,2,500,0.25,148,84,67,520
2678,17.855000000000032,1,500,0.125,164,73,65,533
2679,-15.754999999999981,0,500,0.0,127,65,63,525
2680,90.00999999999917,4,500,0.5,161,67,84,508
2681,117.73999999999997,5,500,0.625,144,80,79,535
2682,-1.5349999999999961,0,500,0.0,112,57,79,573
2683,39.675000000000054,2,500,0.25,155,57,67,493
2684,-5.964999999999996,0,500,0.0,163,79,60,492
2685,173.43999999999994,7,500,0.875,142,72,59,527
2686,-4.965000000000002,0,500,0.0,131,71,54,538
2687,123.8849999999995,5,500,0.625,133,63,61,555
2688,43.77500000000001,2,500,0.25,123,74,79,526
2689,303.8249999999998,8,252,1.0,73,35,27,249
2690,302.9999999999999,8,423,1.0,145,46,60,416
2691,170.5549999999999,7,500,0.875,117,87,59,537
2692,147.05000000000018,6,500,0.75,161,64,63,502
2693,-11.33999999999999,0,500,0.0,156,74,48,474
2694,91.86999999999951,4,500,0.5,138,63,76,513
2695,-13.235,0,500,0.0,127,67,66,543
2696,-5.684999999999997,0,500,0.0,124,61,63,530
2697,175.65999999999977,7,500,0.875,133,60,64,558
2698,93.86999999999962,4,500,0.5,110,58,63,525
2699,-3.234999999999992,0,500,0.0,115,77,58,542
2700,-9.214999999999996,0,500,0.0,159,61,63,499
2701,288.65500000000003,8,443,1.0,110,68,68,473
2702,125.0299999999999,5,500,0.625,130,62,65,551
2703,-2.289999999999996,0,500,0.0,127,69,70,569
2704,-11.139999999999993,0,500,0.0,144,66,61,502
2705,172.72000000000014,7,500,0.875,135,61,59,508
2706,139.68000000000006,6,500,0.75,108,68,61,569
2707,170.79000000000002,7,500,0.875,129,65,70,505
2708,174.08999999999978,7,500,0.875,142,65,73,540
2709,146.19999999999993,6,500,0.75,136,77,65,542
2710,-4.115000000000001,0,500,0.0,115,59,84,562
2711,121.45999999999948,5,500,0.625,134,64,61,531
2712,170.95999999999998,7,500,0.875,157,76,67,507
2713,44.77000000000001,2,500,0.25,159,58,70,517
2714,58.91000000000001,3,500,0.375,148,74,68,516
2715,142.20000000000005,6,500,0.75,163,76,63,498
2716,306.8699999999998,8,377,1.0,98,40,41,384
2717,94.59499999999971,4,500,0.5,103,61,73,565
2718,163.97000000000006,7,500,0.875,140,65,48,539
2719,-15.32499999999999,0,500,0.0,138,62,83,508
2720,170.92000000000004,7,500,0.875,132,64,74,516
2721,-4.269999999999999,0,500,0.0,142,57,69,514
2722,15.140000000000057,1,500,0.125,146,77,66,505
2723,-0.22999999999999496,0,500,0.0,112,57,57,528
2724,15.9900000000001,1,500,0.125,119,63,60,544
2725,173.1,7,500,0.875,124,67,61,525
2726,121.57999999999983,5,500,0.625,121,67,57,553
2727,12.36500000000001,1,500,0.125,149,64,64,510
2728,-5.554999999999995,0,500,0.0,172,65,66,486
2729,-11.024999999999988,0,500,0.0,103,64,59,558
2730,170.46500000000015,7,500,0.875,138,67,71,517
2731,143.98500000000007,6,500,0.75,150,59,64,523
2732,-6.780000000000001,0,500,0.0,134,61,75,532
2733,-4.2349999999999985,0,500,0.0,143,74,64,524
2734,178.20999999999964,7,500,0.875,128,67,70,533
2735,87.4299999999994,4,500,0.5,127,73,62,528
2736,-9.899999999999997,0,500,0.0,135,64,60,538
2737,-13.904999999999989,0,500,0.0,119,67,77,547
2738,61.80499999999978,3,500,0.375,157,78,77,494
2739,298.42999999999927,8,375,1.0,120,47,46,383
2740,167.625,7,500,0.875,164,70,87,516
2741,146.70000000000005,6,500,0.75,135,70,63,553
2742,296.92999999999984,8,499,1.0,143,87,67,518
2743,-2.264999999999988,0,500,0.0,123,56,80,551
2744,38.05000000000005,2,500,0.25,155,64,68,522
2745,-7.31,0,500,0.0,131,66,65,544
2746,148.77500000000006,6,500,0.75,172,52,56,485
2747,96.85000000000011,4,500,0.5,139,74,74,552
2748,38.33000000000014,2,500,0.25,155,57,52,474
2749,298.3049999999995,8,494,1.0,98,86,70,553
2750,122.52999999999942,5,500,0.625,177,66,65,509
2751,-11.464999999999998,0,500,0.0,162,75,70,485
2752,303.50000000000006,8,312,1.0,77,42,36,324
2753,21.210000000000008,1,500,0.125,138,56,69,507
2754,-6.6799999999999935,0,500,0.0,107,66,65,565
2755,47.675000000000004,2,500,0.25,121,70,66,547
2756,119.30999999999965,5,500,0.625,156,59,76,523
2757,-5.079999999999992,0,500,0.0,141,74,58,500
2758,290.7049999999999,8,480,1.0,121,66,70,511
2759,144.7000000000002,6,500,0.75,164,64,64,494
2760,-3.129999999999993,0,500,0.0,138,66,72,504
2761,168.04500000000004,7,500,0.875,137,60,64,529
2762,-10.019999999999975,0,500,0.0,89,58,62,544
2763,-7.680000000000002,0,500,0.0,152,68,70,511
2764,41.11500000000015,2,500,0.25,186,67,57,466
2765,-7.314999999999996,0,500,0.0,153,54,61,528
2766,-9.564999999999992,0,500,0.0,127,72,66,543
2767,113.99999999999969,5,500,0.625,154,64,58,508
2768,-13.119999999999997,0,500,0.0,131,73,64,536
2769,-12.409999999999979,0,500,0.0,149,63,70,513
2770,-8.115,0,500,0.0,164,73,74,506
2771,144.9849999999998,6,500,0.75,142,73,63,515
2772,-10.254999999999999,0,500,0.0,118,68,73,544
2773,-7.405000000000004,0,500,0.0,146,63,65,485
2774,147.54999999999987,6,500,0.75,173,62,65,485
2775,-3.249999999999999,0,500,0.0,124,65,71,534
2776,-3.0749999999999984,0,500,0.0,175,60,79,516
2777,-7.0600000000000005,0,500,0.0,109,62,70,520
2778,-2.4850000000000008,0,500,0.0,115,64,65,546
2779,-6.184999999999997,0,500,0.0,189,68,68,483
2780,38.44000000000002,2,500,0.25,144,61,86,511
2781,42.345,2,500,0.25,143,74,65,512
2782,288.1649999999998,8,419,1.0,104,72,64,460
2783,-5.865000000000002,0,500,0.0,142,65,80,536
