episodio,recompensa,entregas,steps,taxa_sucesso,colisoes,falha_r1,falha_r2
1659,-11.029999999999974,0,500,0.0,309,79,21
1660,87.49499999999988,4,500,0.5,172,30,75
1661,-25.83500000000007,0,500,0.0,296,46,61
1662,34.295000000000016,2,500,0.25,288,71,66
1663,86.03499999999946,4,500,0.5,324,78,66
1664,-28.96500000000008,0,500,0.0,263,85,3
1665,59.81499999999981,3,500,0.375,239,104,36
1666,86.64499999999849,4,500,0.5,45,20,56
1667,12.780000000000047,1,500,0.125,304,111,55
1668,90.47999999999954,4,500,0.5,246,64,88
1669,-12.46999999999993,0,500,0.0,217,97,4
1670,48.83000000000013,3,500,0.375,345,93,12
1671,-15.689999999999959,0,500,0.0,220,65,32
1672,114.31999999999911,5,500,0.625,173,32,81
1673,-13.754999999999994,0,500,0.0,183,38,95
1674,-15.809999999999938,0,500,0.0,101,103,15
1675,-18.629999999999992,0,500,0.0,452,95,92
1676,-22.084999999999976,0,500,0.0,450,87,80
1677,79.66499999999989,4,500,0.5,63,40,35
1678,-21.13499999999997,0,500,0.0,308,28,87
1679,78.9449999999988,4,500,0.5,583,97,90
1680,-39.085000000000214,0,500,0.0,53,14,25
1681,-13.064999999999998,0,500,0.0,376,81,59
1682,25.425000000000036,2,500,0.25,303,34,64
1683,108.23500000000217,5,500,0.625,72,26,12
1684,33.34,2,500,0.25,354,90,56
1685,-14.434999999999995,0,500,0.0,51,22,13
1686,-24.61499999999992,0,500,0.0,526,115,94
1687,1.524999999999989,1,500,0.125,269,45,65
1688,2.7999999999999816,1,500,0.125,219,23,64
1689,-27.119999999999973,0,500,0.0,281,46,71
1690,12.920000000000226,1,500,0.125,297,77,18
1691,-29.07999999999999,0,500,0.0,280,19,96
1692,31.745000000000168,2,500,0.25,220,9,98
1693,-18.784999999999886,0,500,0.0,343,92,34
1694,2.8000000000000274,1,500,0.125,390,96,94
1695,52.18999999999967,3,500,0.375,371,98,23
1696,-21.31499999999992,0,500,0.0,224,52,62
1697,44.51000000000003,2,500,0.25,278,104,83
1698,-6.675000000000004,0,500,0.0,282,82,100
1699,-14.094999999999889,0,500,0.0,43,55,32
1700,-18.494999999999916,0,500,0.0,58,29,46
1701,-19.349999999999888,0,500,0.0,189,38,53
1702,-7.114999999999987,0,500,0.0,84,94,45
1703,-23.56499999999987,0,500,0.0,282,100,17
1704,65.605,3,500,0.375,230,91,40
1705,1.565000000000028,1,500,0.125,198,29,120
1706,-27.53499999999993,0,500,0.0,290,39,81
1707,115.12499999999996,5,500,0.625,233,83,78
1708,-24.77500000000002,0,500,0.0,314,33,83
1709,-23.365,0,500,0.0,186,30,82
1710,-14.499999999999938,0,500,0.0,179,32,92
1711,-14.679999999999977,0,500,0.0,298,80,36
1712,-17.670000000000005,0,500,0.0,361,75,74
1713,-20.30499999999997,0,500,0.0,286,91,30
1714,-31.865000000000023,0,500,0.0,334,95,18
1715,84.44999999999875,4,500,0.5,270,18,86
1716,10.005000000000253,1,500,0.125,339,90,16
1717,-16.054999999999993,0,500,0.0,361,103,70
1718,-21.57499999999994,0,500,0.0,162,39,88
1719,-19.26499999999997,0,500,0.0,365,84,72
1720,-20.974999999999923,0,500,0.0,209,56,26
1721,-15.184999999999933,0,500,0.0,221,64,33
1722,-20.839999999999783,0,500,0.0,46,28,9
1723,-19.254999999999942,0,500,0.0,124,47,83
1724,7.105000000000093,1,500,0.125,166,30,18
1725,-21.624999999999865,0,500,0.0,332,23,98
1726,3.155000000000183,1,500,0.125,285,90,14
1727,-3.634999999999996,0,500,0.0,153,81,51
1728,-6.675,0,500,0.0,135,54,101
1729,-5.325000000000002,0,500,0.0,139,87,90
1730,-18.76499999999994,0,500,0.0,541,95,78
1731,35.290000000000184,2,500,0.25,309,40,91
1732,-21.004999999999807,0,500,0.0,76,41,6
1733,66.60499999999973,3,500,0.375,214,90,48
1734,27.35000000000016,2,500,0.25,17,15,11
1735,-15.41500000000002,0,500,0.0,243,93,75
1736,31.46000000000026,2,500,0.25,202,14,54
1737,64.80499999999991,3,500,0.375,80,14,94
1738,-19.93499999999979,0,500,0.0,32,15,23
1739,-19.214999999999883,0,500,0.0,102,11,44
1740,-9.024999999999986,0,500,0.0,210,86,52
1741,-15.12499999999998,0,500,0.0,127,34,97
1742,-21.549999999999933,0,500,0.0,433,108,91
1743,13.584999999999983,1,500,0.125,360,100,83
1744,2.3650000000001032,1,500,0.125,534,100,72
1745,-14.644999999999955,0,500,0.0,127,18,91
1746,-18.849999999999994,0,500,0.0,224,89,49
1747,7.2100000000000835,1,500,0.125,122,7,91
1748,114.03000000000003,5,500,0.625,187,48,85
1749,-19.22999999999993,0,500,0.0,68,18,36
1750,-19.569999999999883,0,500,0.0,342,98,11
1751,-14.799999999999969,0,500,0.0,431,83,83
1752,-31.30999999999998,0,500,0.0,201,7,86
1753,30.6400000000002,2,500,0.25,253,34,62
1754,-11.479999999999986,0,500,0.0,142,77,79
1755,-1.6349999999998612,1,500,0.125,534,84,84
1756,25.195000000000146,2,500,0.25,209,30,80
1757,144.40000000000023,6,500,0.75,181,39,60
1758,30.53000000000013,2,500,0.25,220,15,79
1759,-23.64999999999985,0,500,0.0,241,12,102
1760,29.70000000000008,2,500,0.25,227,23,88
1761,-16.980000000000008,0,500,0.0,115,18,97
1762,6.900000000000001,1,500,0.125,133,13,101
1763,-17.730000000000018,0,500,0.0,227,58,87
1764,-19.449999999999967,0,500,0.0,246,23,99
1765,-29.719999999999914,0,500,0.0,316,51,92
1766,-25.114999999999977,0,500,0.0,380,89,96
1767,-20.67999999999996,0,500,0.0,188,56,90
1768,-13.909999999999991,0,500,0.0,165,39,64
1769,-21.334999999999898,0,500,0.0,135,19,41
1770,-21.369999999999926,0,500,0.0,134,40,49
1771,-22.25499999999979,0,500,0.0,225,63,6
1772,-16.82999999999994,0,500,0.0,288,77,51
1773,-15.57000000000003,0,500,0.0,294,105,84
1774,-20.144999999999893,0,500,0.0,113,67,18
1775,17.224999999999927,1,500,0.125,258,62,59
1776,6.800000000000228,1,500,0.125,34,12,12
1777,-18.565000000000005,0,500,0.0,146,46,17
1778,83.26499999999965,4,500,0.5,200,47,15
1779,-27.525000000000027,0,500,0.0,330,69,24
1780,-26.369999999999873,0,500,0.0,347,96,27
1781,-14.539999999999916,0,500,0.0,326,93,43
1782,78.14499999999892,4,500,0.5,194,59,59
1783,-25.139999999999954,0,500,0.0,288,65,35
1784,6.500000000000024,1,500,0.125,198,52,40
1785,-17.339999999999947,0,500,0.0,434,97,42
1786,58.305000000000035,3,500,0.375,105,24,55
1787,34.235000000000205,2,500,0.25,140,46,50
1788,-23.51500000000001,0,500,0.0,138,36,13
1789,-22.779999999999752,0,500,0.0,183,26,50
1790,-25.16999999999994,0,500,0.0,372,42,94
1791,-24.735000000000042,0,500,0.0,67,25,14
1792,-23.66999999999999,0,500,0.0,166,47,59
1793,63.05999999999918,3,500,0.375,189,21,93
1794,-15.819999999999792,0,500,0.0,109,32,25
1795,27.63500000000018,2,500,0.25,390,41,84
1796,-16.01,0,500,0.0,236,53,74
1797,-15.394999999999962,0,500,0.0,278,64,99
1798,-17.549999999999958,0,500,0.0,174,50,35
1799,-16.964999999999996,0,500,0.0,133,27,51
1800,-34.315000000000055,0,500,0.0,303,102,21
1801,-14.070000000000022,0,500,0.0,305,103,100
1802,-19.224999999999927,0,500,0.0,282,93,25
1803,-13.915000000000001,0,500,0.0,336,99,62
1804,-21.80999999999984,0,500,0.0,322,106,24
1805,-13.61500000000002,0,500,0.0,292,104,81
1806,66.14500000000011,3,500,0.375,97,46,73
1807,-10.890000000000054,0,500,0.0,259,84,69
1808,-28.944999999999844,0,500,0.0,536,100,64
1809,6.47000000000019,1,500,0.125,251,65,21
1810,29.000000000000178,2,500,0.25,302,29,98
1811,-18.749999999999993,0,500,0.0,339,100,75
1812,-22.694999999999915,0,500,0.0,614,84,102
1813,29.80000000000006,2,500,0.25,141,27,101
1814,132.88500000000013,6,500,0.75,114,27,29
1815,-17.95499999999999,0,500,0.0,119,14,87
1816,-15.184999999999988,0,500,0.0,300,70,96
1817,-20.729999999999905,0,500,0.0,288,22,87
1818,-28.01999999999988,0,500,0.0,430,104,94
1819,-19.06499999999994,0,500,0.0,70,17,93
1820,-10.564999999999994,0,500,0.0,411,93,106
1821,-16.200000000000017,0,500,0.0,241,76,104
1822,16.289999999999928,1,500,0.125,355,109,80
1823,-30.55000000000005,0,500,0.0,337,18,90
1824,37.68000000000005,2,500,0.25,204,51,80
1825,-23.404999999999855,0,500,0.0,467,105,47
1826,56.76500000000008,3,500,0.375,356,56,84
1827,-16.04000000000001,0,500,0.0,363,101,82
1828,-21.690000000000065,0,500,0.0,421,96,100
1829,-24.689999999999895,0,500,0.0,487,105,67
1830,-25.14000000000001,0,500,0.0,243,31,52
1831,65.3850000000001,3,500,0.375,138,44,98
1832,-7.774999999999998,0,500,0.0,197,99,84
1833,-17.63499999999994,0,500,0.0,26,13,96
1834,-2.649999999999999,0,500,0.0,215,61,105
1835,-15.630000000000006,0,500,0.0,148,51,104
1836,-16.04,0,500,0.0,221,41,102
1837,11.03499999999989,1,500,0.125,63,17,99
1838,-19.73499999999989,0,500,0.0,139,20,87
1839,-26.874999999999996,0,500,0.0,357,55,102
1840,-26.270000000000024,0,500,0.0,219,27,92
1841,-29.520000000000017,0,500,0.0,362,44,61
1842,-17.214999999999996,0,500,0.0,389,102,68
1843,104.50999999999978,5,500,0.625,97,28,26
1844,-12.680000000000058,0,500,0.0,128,48,32
1845,-21.140000000000022,0,500,0.0,368,91,81
1846,-18.77500000000006,0,500,0.0,21,11,26
1847,-21.14499999999985,0,500,0.0,84,18,91
1848,-26.140000000000057,0,500,0.0,223,54,67
1849,-23.214999999999886,0,500,0.0,192,11,96
1850,-27.92999999999999,0,500,0.0,297,27,77
1851,-20.025000000000034,0,500,0.0,305,63,108
1852,104.81499999999875,5,500,0.625,418,63,58
1853,-28.824999999999974,0,500,0.0,212,7,95
1854,33.42000000000007,2,500,0.25,380,59,80
1855,-29.820000000000032,0,500,0.0,354,27,89
1856,-21.57499999999987,0,500,0.0,425,76,39
1857,-29.145000000000003,0,500,0.0,272,4,100
1858,-28.625000000000007,0,500,0.0,253,18,80
1859,31.780000000000342,2,500,0.25,119,34,11
1860,20.480000000000008,2,500,0.25,358,29,99
1861,-27.62499999999999,0,500,0.0,514,50,78
1862,-5.074999999999947,1,500,0.125,562,101,84
1863,-3.929999999999989,1,500,0.125,299,5,90
1864,-30.804999999999907,0,500,0.0,458,51,85
1865,-24.974999999999763,0,500,0.0,245,10,92
1866,-27.554999999999854,0,500,0.0,614,102,93
1867,-25.684999999999818,0,500,0.0,388,94,32
1868,-24.129999999999935,0,500,0.0,341,88,83
1869,-6.184999999999939,1,500,0.125,614,89,82
1870,30.23000000000026,2,500,0.25,90,26,10
1871,-22.759999999999913,0,500,0.0,442,93,35
1872,-25.329999999999885,0,500,0.0,514,93,67
1873,-25.9199999999999,0,500,0.0,554,105,89
1874,-29.404999999999877,0,500,0.0,333,50,32
1875,-20.839999999999925,0,500,0.0,250,52,20
1876,-16.46999999999991,0,500,0.0,270,67,9
1877,-26.434999999999906,0,500,0.0,151,23,63
1878,36.045000000000186,2,500,0.25,268,70,24
1879,-26.454999999999856,0,500,0.0,471,104,55
1880,-16.16499999999997,0,500,0.0,303,69,39
1881,-23.114999999999828,0,500,0.0,297,93,12
1882,33.61500000000033,2,500,0.25,30,22,29
1883,-24.934999999999995,0,500,0.0,345,90,46
1884,84.41499999999901,4,500,0.5,128,40,45
1885,6.780000000000276,1,500,0.125,68,11,20
1886,-25.329999999999846,0,500,0.0,347,98,17
1887,-22.48499999999985,0,500,0.0,382,101,12
1888,-21.324999999999992,0,500,0.0,331,57,97
1889,-3.84499999999994,1,500,0.125,483,50,93
1890,-18.014999999999944,0,500,0.0,438,96,52
1891,32.985000000000305,2,500,0.25,324,79,87
1892,-23.4749999999999,0,500,0.0,274,82,31
1893,27.995000000000207,2,500,0.25,306,77,17
1894,-30.949999999999825,0,500,0.0,593,81,95
1895,23.02499999999996,2,500,0.25,88,9,18
1896,-29.84500000000007,0,500,0.0,62,8,17
1897,-23.14500000000004,0,500,0.0,169,38,25
1898,49.40500000000004,3,500,0.375,112,15,29
1899,-29.650000000000073,0,500,0.0,59,9,21
1900,-33.89999999999997,0,500,0.0,289,7,109
1901,-35.215,0,500,0.0,337,15,96
1902,-26.959999999999855,0,500,0.0,636,98,85
1903,2.090000000000133,1,500,0.125,274,50,37
1904,-32.49000000000003,0,500,0.0,219,25,68
1905,-19.94999999999991,0,500,0.0,554,89,77
1906,-25.21499999999992,0,500,0.0,532,93,108
1907,93.97499999999924,4,500,0.5,201,40,79
1908,-17.20500000000002,0,500,0.0,353,65,64
1909,-22.764999999999976,0,500,0.0,236,62,51
1910,80.39999999999844,4,500,0.5,302,16,81
1911,-38.72000000000005,0,500,0.0,335,14,121
1912,-20.539999999999903,0,500,0.0,287,98,30
1913,-27.519999999999946,0,500,0.0,341,75,99
1914,-16.12999999999992,0,500,0.0,329,91,11
1915,90.94999999999965,4,500,0.5,37,20,95
1916,-19.69,0,500,0.0,400,100,93
1917,-32.88500000000016,0,500,0.0,85,24,20
1918,-19.970000000000027,0,500,0.0,54,24,10
1919,-21.544999999999863,0,500,0.0,276,72,9
1920,118.35000000000002,5,500,0.625,63,31,74
1921,-31.639999999999826,0,500,0.0,687,83,98
1922,-21.514999999999883,0,500,0.0,51,13,93
1923,-20.399999999999935,0,500,0.0,513,90,86
1924,-25.73000000000004,0,500,0.0,343,39,93
1925,51.05000000000008,3,500,0.375,337,31,77
1926,54.43499999999946,3,500,0.375,404,72,96
1927,52.79000000000008,3,500,0.375,422,65,105
1928,-25.715000000000003,0,500,0.0,365,35,103
1929,-15.700000000000001,0,500,0.0,176,62,106
1930,53.45499999999908,3,500,0.375,314,33,99
1931,59.20499999999885,3,500,0.375,246,13,101
1932,-37.49500000000008,0,500,0.0,352,10,104
1933,-7.024999999999998,0,500,0.0,163,103,109
1934,-28.43999999999984,0,500,0.0,621,88,102
1935,-35.72500000000001,0,500,0.0,322,9,112
1936,-29.140000000000033,0,500,0.0,297,35,116
1937,-27.75999999999989,0,500,0.0,496,63,100
1938,-16.160000000000004,0,500,0.0,51,24,95
1939,107.35499999999891,5,500,0.625,120,24,38
1940,-20.559999999999995,0,500,0.0,294,87,67
1941,-27.259999999999856,0,500,0.0,494,102,73
1942,-30.07000000000003,0,500,0.0,294,35,72
1943,-19.81499999999987,0,500,0.0,38,5,54
1944,-20.55499999999997,0,500,0.0,110,36,83
1945,-22.28999999999998,0,500,0.0,400,100,72
1946,-26.99499999999994,0,500,0.0,489,89,83
1947,-12.459999999999987,0,500,0.0,306,106,78
1948,-11.849999999999953,0,500,0.0,361,125,78
1949,-26.29499999999988,0,500,0.0,539,111,103
1950,-20.645000000000056,0,500,0.0,72,30,56
1951,-18.51999999999995,0,500,0.0,19,30,103
1952,-28.364999999999853,0,500,0.0,638,109,91
1953,-15.314999999999957,0,500,0.0,497,100,81
1954,-14.104999999999961,0,500,0.0,321,108,99
1955,-19.86999999999992,0,500,0.0,430,118,83
1956,130.02499999999998,6,500,0.75,248,20,85
1957,-17.150000000000002,0,500,0.0,54,13,99
1958,-17.554999999999986,0,500,0.0,50,55,11
1959,58.664999999999395,3,500,0.375,294,89,8
1960,-22.559999999999903,0,500,0.0,51,11,82
1961,-22.94499999999994,0,500,0.0,254,20,96
1962,-19.31499999999994,0,500,0.0,79,28,75
1963,-34.500000000000014,0,500,0.0,264,7,91
1964,-29.105000000000025,0,500,0.0,253,13,94
1965,-27.705000000000023,0,500,0.0,105,12,54
1966,-16.915000000000006,0,500,0.0,489,95,82
1967,-21.89499999999993,0,500,0.0,225,41,94
1968,-23.044999999999938,0,500,0.0,98,10,68
1969,-29.374999999999826,0,500,0.0,654,91,101
1970,-24.795000000000005,0,500,0.0,310,41,100
1971,-10.740000000000016,0,500,0.0,129,42,101
1972,-23.134999999999945,0,500,0.0,390,87,100
1973,-33.28000000000001,0,500,0.0,308,13,99
1974,138.18500000000049,6,500,0.75,171,49,37
1975,83.43999999999994,4,500,0.5,218,30,76
1976,-21.46500000000004,0,500,0.0,87,18,77
1977,-21.509999999999863,0,500,0.0,80,27,97
1978,-18.33499999999996,0,500,0.0,16,13,43
1979,-10.355,0,500,0.0,232,51,80
1980,-26.495000000000008,0,500,0.0,288,35,83
1981,-23.62999999999999,0,500,0.0,265,69,85
1982,-19.039999999999978,0,500,0.0,111,14,71
1983,-26.969999999999935,0,500,0.0,188,21,104
1984,-18.310000000000016,0,500,0.0,142,11,73
1985,-15.349999999999962,0,500,0.0,501,81,89
1986,-21.40499999999993,0,500,0.0,334,60,59
1987,-30.595000000000052,0,500,0.0,256,3,78
1988,-19.864999999999874,0,500,0.0,245,59,18
1989,6.770000000000039,1,500,0.125,314,64,64
1990,-17.649999999999963,0,500,0.0,13,21,99
1991,-20.634999999999977,0,500,0.0,448,123,106
1992,-9.729999999999997,0,500,0.0,323,93,92
1993,-25.364999999999885,0,500,0.0,608,96,91
1994,2.375000000000103,1,500,0.125,600,90,88
1995,11.615000000000062,1,500,0.125,281,87,59
1996,-5.424999999999984,0,500,0.0,65,84,101
1997,-23.299999999999876,0,500,0.0,485,94,53
1998,-17.76499999999997,0,500,0.0,163,49,82
1999,-3.5549999999999495,1,500,0.125,651,103,98
2000,-15.434999999999945,0,500,0.0,328,68,62
2001,-23.084999999999866,0,500,0.0,495,81,74
2002,-16.440000000000023,0,500,0.0,407,105,101
2003,-23.299999999999894,0,500,0.0,557,92,94
2004,-3.4849999999999888,0,500,0.0,102,100,93
2005,-25.544999999999902,0,500,0.0,529,100,106
2006,-20.629999999999935,0,500,0.0,453,97,115
2007,-17.479999999999954,0,500,0.0,417,96,82
2008,-10.144999999999987,0,500,0.0,456,88,106
2009,-19.444999999999947,0,500,0.0,330,110,107
2010,-12.194999999999919,0,500,0.0,389,96,21
2011,-10.930000000000003,0,500,0.0,396,79,97
2012,-11.984999999999948,0,500,0.0,303,97,69
2013,-15.344999999999834,0,500,0.0,214,61,41
2014,-14.229999999999963,0,500,0.0,255,79,93
2015,-18.274999999999903,0,500,0.0,392,86,38
2016,-11.315000000000001,0,500,0.0,195,93,95
2017,-16.90499999999994,0,500,0.0,424,87,78
2018,-23.529999999999887,0,500,0.0,497,100,101
2019,-16.839999999999943,0,500,0.0,313,97,32
2020,-21.614999999999856,0,500,0.0,333,93,23
2021,-21.334999999999873,0,500,0.0,421,112,54
2022,-28.254999999999946,0,500,0.0,393,63,90
2023,-21.899999999999824,0,500,0.0,311,94,20
2024,-9.51999999999998,0,500,0.0,239,64,96
2025,-8.660000000000004,0,500,0.0,231,89,93
2026,-15.44499999999988,0,500,0.0,228,72,37
2027,-18.424999999999876,0,500,0.0,319,91,22
2028,-22.774999999999867,0,500,0.0,352,94,39
2029,-17.25000000000001,0,500,0.0,225,99,89
2030,-23.444999999999972,0,500,0.0,125,11,57
2031,-25.749999999999975,0,500,0.0,214,14,63
2032,-14.419999999999908,0,500,0.0,17,37,21
2033,-26.640000000000015,0,500,0.0,318,41,100
2034,-25.644999999999843,0,500,0.0,265,92,34
2035,-20.794999999999934,0,500,0.0,436,80,87
2036,-13.979999999999944,0,500,0.0,321,69,42
2037,-23.124999999999833,0,500,0.0,350,88,15
2038,-12.484999999999935,0,500,0.0,284,65,22
2039,-14.73999999999993,0,500,0.0,249,77,23
2040,-11.460000000000015,0,500,0.0,291,87,100
2041,-12.130000000000013,0,500,0.0,360,95,100
2042,-24.094999999999885,0,500,0.0,474,78,78
2043,-18.899999999999945,0,500,0.0,220,107,73
2044,-19.094999999999867,0,500,0.0,291,109,38
2045,-24.709999999999887,0,500,0.0,593,89,94
2046,-11.924999999999974,0,500,0.0,378,98,69
2047,-26.95499999999989,0,500,0.0,634,109,85
2048,-14.464999999999895,0,500,0.0,269,86,8
2049,-23.659999999999904,0,500,0.0,496,79,81
2050,-31.159999999999872,0,500,0.0,515,107,84
2051,19.015000000000036,2,500,0.25,318,66,48
2052,-19.344999999999924,0,500,0.0,521,77,98
2053,-23.469999999999946,0,500,0.0,495,111,101
2054,-34.09499999999981,0,500,0.0,235,34,68
2055,-18.96999999999988,0,500,0.0,359,101,32
2056,-30.495000000000005,0,500,0.0,294,8,98
2057,-23.164999999999907,0,500,0.0,451,73,107
2058,-7.68,0,500,0.0,302,86,75
2059,-19.704999999999952,0,500,0.0,127,20,91
2060,7.034999999999971,1,500,0.125,373,101,100
2061,-22.8949999999999,0,500,0.0,523,94,87
2062,-19.8849999999999,0,500,0.0,284,62,65
2063,-12.240000000000022,0,500,0.0,135,42,118
2064,-19.810000000000006,0,500,0.0,463,78,105
2065,-22.744999999999944,0,500,0.0,114,12,108
2066,-20.084999999999994,0,500,0.0,328,81,108
2067,-20.299999999999887,0,500,0.0,308,97,26
2068,3.4600000000001123,1,500,0.125,436,110,82
2069,7.525000000000039,1,500,0.125,412,96,53
2070,-20.674999999999986,0,500,0.0,105,26,89
2071,-11.044999999999977,0,500,0.0,202,62,85
2072,-30.74999999999987,0,500,0.0,503,100,125
2073,-24.164999999999935,0,500,0.0,236,82,34
2074,-20.10999999999996,0,500,0.0,170,51,22
2075,-0.9699999999999479,1,500,0.125,554,78,94
2076,-17.329999999999938,0,500,0.0,543,96,79
2077,-12.904999999999998,0,500,0.0,202,57,99
2078,-16.024999999999963,0,500,0.0,278,96,77
2079,-15.804999999999968,0,500,0.0,237,75,86
2080,-17.73499999999996,0,500,0.0,381,95,63
2081,-20.654999999999998,0,500,0.0,433,100,99
2082,-27.099999999999905,0,500,0.0,184,23,93
2083,-21.11999999999984,0,500,0.0,353,77,37
2084,-4.829999999999982,0,500,0.0,239,82,94
2085,-27.57999999999983,0,500,0.0,574,84,85
2086,-22.11499999999998,0,500,0.0,338,43,106
2087,-17.624999999999968,0,500,0.0,382,79,81
2088,-24.09999999999981,0,500,0.0,348,89,14
2089,-25.819999999999908,0,500,0.0,546,111,95
2090,-24.294999999999842,0,500,0.0,420,108,49
2091,-18.784999999999936,0,500,0.0,350,80,51
2092,-26.059999999999867,0,500,0.0,537,66,92
2093,-15.704999999999952,0,500,0.0,505,83,92
2094,-19.759999999999916,0,500,0.0,351,69,81
2095,-25.89499999999988,0,500,0.0,490,100,79
2096,-25.604999999999883,0,500,0.0,437,76,81
2097,-26.250000000000043,0,500,0.0,209,40,68
2098,-25.934999999999867,0,500,0.0,585,95,96
2099,3.0350000000001094,1,500,0.125,543,98,83
2100,-28.28499999999991,0,500,0.0,564,98,99
2101,26.740000000000094,2,500,0.25,498,89,89
2102,-30.769999999999825,0,500,0.0,627,93,97
2103,-16.38999999999999,0,500,0.0,391,80,56
2104,-17.055000000000003,0,500,0.0,127,24,89
2105,-25.174999999999912,0,500,0.0,529,97,97
2106,-22.13999999999989,0,500,0.0,477,90,66
2107,-17.769999999999957,0,500,0.0,310,85,52
2108,9.820000000000066,1,500,0.125,218,58,14
2109,-8.919999999999984,0,500,0.0,280,100,78
2110,-19.624999999999872,0,500,0.0,494,93,50
2111,-23.564999999999873,0,500,0.0,667,76,77
2112,-21.63499999999983,0,500,0.0,362,94,34
2113,-14.17000000000001,0,500,0.0,317,78,85
2114,2.865000000000114,1,500,0.125,442,105,62
2115,-23.13999999999986,0,500,0.0,80,27,73
2116,-19.17500000000004,0,500,0.0,394,90,101
2117,-11.290000000000004,0,500,0.0,422,87,96
2118,-17.695000000000054,0,500,0.0,379,93,107
2119,-22.059999999999906,0,500,0.0,340,84,33
2120,-18.959999999999937,0,500,0.0,181,52,77
2121,-18.904999999999898,0,500,0.0,297,111,21
2122,-27.069999999999855,0,500,0.0,496,95,89
2123,1.6950000000001337,1,500,0.125,494,92,61
2124,-16.67999999999985,0,500,0.0,316,73,55
2125,-17.165000000000056,0,500,0.0,335,99,110
2126,-26.359999999999797,0,500,0.0,313,64,41
2127,-14.77499999999995,0,500,0.0,367,100,32
2128,-17.434999999999903,0,500,0.0,317,94,22
2129,-25.894999999999847,0,500,0.0,308,87,37
2130,-27.704999999999846,0,500,0.0,596,98,93
2131,-15.144999999999946,0,500,0.0,420,92,48
2132,-20.299999999999905,0,500,0.0,196,7,114
2133,-12.714999999999977,0,500,0.0,427,101,84
2134,-4.254999999999852,1,500,0.125,610,108,104
2135,-16.434999999999953,0,500,0.0,469,88,53
2136,-26.589999999999907,0,500,0.0,613,96,90
2137,-19.97499999999987,0,500,0.0,363,101,32
2138,-11.98500000000004,0,500,0.0,368,96,100
2139,-18.54999999999999,0,500,0.0,365,91,97
2140,-14.04999999999995,0,500,0.0,297,97,54
2141,-15.839999999999913,0,500,0.0,342,85,27
2142,-17.39499999999991,0,500,0.0,241,46,76
2143,-23.934999999999864,0,500,0.0,255,14,104
2144,11.844999999999976,1,500,0.125,437,87,85
2145,-11.759999999999994,0,500,0.0,379,87,83
2146,-20.099999999999927,0,500,0.0,351,68,45
2147,-21.71999999999988,0,500,0.0,373,42,102
2148,-25.959999999999894,0,500,0.0,608,95,104
2149,-13.239999999999966,0,500,0.0,411,58,48
2150,-27.269999999999932,0,500,0.0,317,21,95
2151,1.3650000000000946,1,500,0.125,599,86,90
2152,-21.36499999999995,0,500,0.0,393,94,76
2153,-23.77999999999987,0,500,0.0,464,113,44
2154,-24.09499999999981,0,500,0.0,328,9,97
2155,-7.164999999999977,0,500,0.0,375,114,75
2156,-24.4849999999999,0,500,0.0,475,90,95
2157,-17.074999999999953,0,500,0.0,502,74,83
2158,-21.40499999999991,0,500,0.0,536,92,101
2159,-13.310000000000013,0,500,0.0,360,96,96
2160,-13.734999999999927,0,500,0.0,378,93,15
2161,-11.52499999999997,0,500,0.0,430,85,94
2162,-15.385000000000046,0,500,0.0,322,112,99
2163,33.75000000000014,2,500,0.25,297,103,75
2164,9.08000000000007,1,500,0.125,330,68,94
2165,-22.719999999999892,0,500,0.0,619,98,96
2166,-16.914999999999978,0,500,0.0,456,107,86
2167,-15.245000000000015,0,500,0.0,335,88,97
2168,-19.085000000000008,0,500,0.0,402,95,54
2169,-18.865,0,500,0.0,209,64,76
2170,-16.140000000000022,0,500,0.0,399,95,105
2171,-13.589999999999984,0,500,0.0,246,99,63
2172,-7.09999999999997,0,500,0.0,115,91,105
2173,-0.8000000000000003,0,500,0.0,157,65,61
2174,2.010000000000148,1,500,0.125,329,100,17
2175,-15.649999999999967,0,500,0.0,415,88,97
2176,15.035000000000002,1,500,0.125,337,109,79
2177,-22.38499999999998,0,500,0.0,482,104,100
2178,-12.930000000000017,0,500,0.0,377,76,99
2179,-13.229999999999945,0,500,0.0,268,83,25
2180,-18.53499999999995,0,500,0.0,445,112,85
2181,13.250000000000076,1,500,0.125,345,93,52
2182,-21.90999999999987,0,500,0.0,314,82,15
2183,-23.920000000000016,0,500,0.0,96,22,17
2184,-16.40500000000003,0,500,0.0,338,99,88
2185,-21.224999999999863,0,500,0.0,328,93,10
2186,-26.659999999999854,0,500,0.0,359,59,62
2187,-18.974999999999877,0,500,0.0,187,46,38
2188,-22.154999999999873,0,500,0.0,544,78,53
2189,-13.740000000000006,0,500,0.0,367,101,82
2190,1.2250000000001466,1,500,0.125,640,77,85
2191,-25.52499999999994,0,500,0.0,592,106,98
2192,-21.179999999999907,0,500,0.0,549,91,63
2193,-10.179999999999994,0,500,0.0,466,88,103
2194,-27.78499999999996,0,500,0.0,555,99,112
2195,-25.429999999999872,0,500,0.0,604,93,95
2196,-20.624999999999922,0,500,0.0,479,113,94
2197,-12.489999999999979,0,500,0.0,422,99,91
2198,-17.80499999999989,0,500,0.0,121,41,14
2199,3.9950000000000845,1,500,0.125,563,89,85
2200,-15.174999999999885,0,500,0.0,318,108,25
