episodio,recompensa,entregas,steps,taxa_sucesso,colisoes,falha_r1,falha_r2
1173,310.5799999999999,8,118,1.0,48,20,16
1174,313.45000000000005,8,149,1.0,26,20,15
1175,313.28999999999996,8,94,1.0,28,9,10
1176,310.21500000000003,8,144,1.0,51,21,15
1177,312.8749999999999,8,94,1.0,32,13,15
1178,308.155,8,235,1.0,26,32,28
1179,310.6199999999999,8,238,1.0,38,26,35
1180,313.13499999999993,8,104,1.0,18,18,14
1181,311.16499999999996,8,140,1.0,34,29,16
1182,315.0,8,118,1.0,20,12,14
1183,306.79499999999996,8,209,1.0,57,28,40
1184,309.95500000000004,8,161,1.0,45,26,22
1185,311.32499999999993,8,162,1.0,44,23,19
1186,313.31999999999994,8,133,1.0,27,22,9
1187,312.44500000000005,8,141,1.0,22,17,15
1188,312.9349999999997,8,109,1.0,14,22,11
1189,305.2100000000003,8,193,1.0,80,18,29
1190,312.05500000000006,8,146,1.0,38,11,17
1191,315.54999999999995,8,110,1.0,22,10,14
1192,314.30000000000007,8,74,1.0,10,13,9
1193,301.8999999999999,8,249,1.0,92,31,41
1194,295.8600000000001,8,330,1.0,177,32,59
1195,298.5749999999999,8,275,1.0,168,30,36
1196,313.43999999999994,8,105,1.0,28,14,9
1197,310.8100000000002,8,145,1.0,29,19,14
1198,306.3300000000004,8,250,1.0,44,27,26
1199,313.5149999999998,8,141,1.0,21,19,13
1200,314.51000000000005,8,85,1.0,5,10,7
1201,293.61999999999995,8,377,1.0,175,42,52
1202,314.5650000000001,8,123,1.0,25,10,4
1203,314.37500000000006,8,77,1.0,9,14,6
1204,309.7200000000002,8,210,1.0,28,26,16
1205,307.1150000000001,8,147,1.0,64,21,32
1206,313.735,8,107,1.0,29,9,15
1207,310.7350000000002,8,167,1.0,42,14,14
1208,302.36,8,255,1.0,56,26,37
1209,309.76500000000004,8,185,1.0,45,28,22
1210,313.4100000000001,8,125,1.0,10,15,14
1211,300.90999999999974,8,342,1.0,78,57,36
1212,310.58000000000004,8,232,1.0,56,26,34
1213,304.0150000000001,8,289,1.0,82,28,31
1214,311.2600000000002,8,170,1.0,23,16,15
1215,313.2800000000002,8,136,1.0,11,6,15
1216,306.4850000000001,8,354,1.0,27,38,39
1217,311.7900000000001,8,170,1.0,32,26,16
1218,311.4750000000002,8,188,1.0,31,25,17
1219,313.80000000000007,8,111,1.0,18,17,11
1220,313.8949999999999,8,92,1.0,26,8,13
1221,312.68999999999994,8,125,1.0,21,13,13
1222,103.15,5,500,0.625,279,49,76
1223,311.17999999999995,8,220,1.0,21,28,20
1224,314.835,8,133,1.0,18,13,9
1225,313.09000000000003,8,123,1.0,15,20,10
1226,178.33000000000027,7,500,0.875,86,63,45
1227,312.78999999999996,8,117,1.0,15,10,13
1228,314.9399999999999,8,81,1.0,7,10,8
1229,314.99,8,78,1.0,4,6,9
1230,310.7550000000002,8,208,1.0,24,14,26
1231,178.10500000000002,7,500,0.875,48,55,45
1232,314.125,8,125,1.0,7,16,12
1233,311.40500000000003,8,159,1.0,13,24,16
1234,312.4849999999999,8,156,1.0,16,19,20
1235,314.03,8,77,1.0,25,9,11
1236,310.65999999999974,8,178,1.0,34,9,27
1237,299.9250000000002,8,278,1.0,139,25,35
1238,309.0700000000002,8,176,1.0,44,24,12
1239,300.38999999999953,8,233,1.0,130,32,41
1240,290.5600000000003,8,415,1.0,173,48,62
1241,313.17499999999995,8,155,1.0,14,17,17
1242,306.38000000000005,8,367,1.0,63,34,58
1243,313.07500000000005,8,160,1.0,45,15,19
1244,311.87000000000023,8,160,1.0,22,12,21
1245,311.78,8,130,1.0,43,24,17
1246,155.34000000000046,7,500,0.875,285,52,85
1247,310.62000000000006,8,217,1.0,40,15,32
1248,299.4500000000003,8,307,1.0,193,28,36
1249,315.55999999999995,8,67,1.0,15,12,7
1250,308.6750000000003,8,289,1.0,23,21,34
1251,311.0550000000002,8,175,1.0,26,19,22
1252,311.635,8,104,1.0,28,24,12
1253,312.7599999999998,8,240,1.0,23,21,28
1254,303.55999999999983,8,269,1.0,89,27,30
1255,287.66999999999985,8,471,1.0,172,39,78
1256,310.72500000000014,8,240,1.0,34,27,18
1257,311.17,8,228,1.0,35,22,24
1258,305.78,8,182,1.0,86,22,28
1259,308.48,8,287,1.0,48,31,43
1260,312.1650000000001,8,195,1.0,44,24,22
1261,311.57499999999976,8,207,1.0,65,36,23
1262,313.90999999999997,8,107,1.0,26,11,17
1263,310.68000000000006,8,175,1.0,39,21,18
1264,301.26999999999964,8,320,1.0,143,42,54
1265,313.49999999999983,8,119,1.0,15,14,15
1266,311.31499999999994,8,173,1.0,25,26,22
1267,309.0649999999998,8,284,1.0,41,35,47
1268,313.44999999999993,8,115,1.0,34,16,14
1269,311.1449999999999,8,285,1.0,36,30,37
1270,314.88,8,79,1.0,14,12,10
1271,313.90000000000003,8,181,1.0,27,22,17
1272,312.3449999999999,8,179,1.0,49,25,26
1273,312.26,8,123,1.0,50,17,10
1274,312.41999999999985,8,157,1.0,30,22,16
1275,314.2950000000001,8,80,1.0,25,9,9
1276,312.97000000000014,8,128,1.0,27,12,16
1277,307.7600000000001,8,267,1.0,80,22,28
1278,315.28999999999996,8,52,1.0,18,8,7
1279,306.21500000000026,8,380,1.0,47,37,44
1280,313.38999999999993,8,168,1.0,16,18,20
1281,296.09500000000025,8,277,1.0,149,20,49
1282,313.105,8,145,1.0,13,16,13
1283,306.09000000000015,8,268,1.0,68,32,26
1284,313.42,8,86,1.0,21,12,17
1285,309.0549999999997,8,232,1.0,35,31,24
1286,311.6150000000001,8,136,1.0,14,13,15
1287,310.8349999999999,8,224,1.0,20,21,25
1288,310.94000000000005,8,186,1.0,36,20,23
1289,304.96500000000026,8,311,1.0,82,19,35
1290,305.5150000000001,8,364,1.0,51,23,36
1291,314.27500000000003,8,102,1.0,8,9,12
1292,312.5800000000002,8,273,1.0,38,17,26
1293,312.39,8,127,1.0,17,21,10
1294,310.4050000000001,8,199,1.0,43,24,28
1295,305.44500000000005,8,187,1.0,116,19,31
1296,309.93499999999995,8,147,1.0,67,24,13
1297,303.54,8,244,1.0,92,20,35
1298,313.93999999999994,8,128,1.0,15,12,11
1299,311.1249999999998,8,194,1.0,22,23,21
1300,309.77999999999986,8,213,1.0,33,25,33
1301,310.8799999999999,8,134,1.0,29,18,16
1302,314.86,8,89,1.0,5,5,10
1303,308.3250000000001,8,181,1.0,26,18,30
1304,311.8950000000001,8,146,1.0,18,19,11
1305,311.9749999999998,8,184,1.0,27,26,21
1306,312.07000000000005,8,93,1.0,26,4,19
1307,310.8800000000001,8,216,1.0,43,26,23
1308,312.86,8,145,1.0,22,19,16
1309,314.6550000000001,8,67,1.0,2,9,8
1310,313.00000000000006,8,113,1.0,22,14,11
1311,313.18000000000006,8,97,1.0,19,15,7
1312,313.91999999999996,8,103,1.0,16,15,8
1313,313.50000000000006,8,83,1.0,15,19,12
1314,316.245,8,81,1.0,14,6,8
1315,314.225,8,106,1.0,23,16,10
1316,306.945,8,202,1.0,69,20,34
1317,314.80999999999995,8,92,1.0,14,10,9
1318,306.1850000000002,8,194,1.0,98,12,35
1319,305.2900000000001,8,272,1.0,92,32,32
1320,310.14499999999964,8,262,1.0,60,23,28
1321,312.58,8,170,1.0,19,19,18
1322,313.30999999999995,8,104,1.0,26,8,14
1323,310.8599999999997,8,253,1.0,29,18,32
1324,312.68999999999994,8,195,1.0,18,17,27
1325,310.7249999999999,8,167,1.0,24,23,27
1326,306.5899999999999,8,224,1.0,87,20,34
1327,315.4,8,89,1.0,12,16,8
1328,312.3299999999999,8,103,1.0,25,14,15
1329,314.885,8,68,1.0,18,9,7
1330,315.055,8,60,1.0,9,8,5
1331,312.985,8,142,1.0,13,15,14
1332,314.7000000000001,8,119,1.0,29,14,7
1333,313.84000000000003,8,87,1.0,42,7,11
1334,312.61500000000007,8,125,1.0,14,14,20
1335,310.5500000000002,8,153,1.0,19,13,24
1336,313.965,8,97,1.0,25,10,10
1337,301.91,8,281,1.0,81,21,48
1338,309.7350000000001,8,236,1.0,41,33,30
1339,313.39500000000004,8,125,1.0,17,13,16
1340,307.43000000000006,8,238,1.0,38,33,35
1341,312.86500000000007,8,135,1.0,8,15,19
1342,314.37499999999994,8,72,1.0,17,7,9
1343,302.1800000000002,8,359,1.0,88,42,37
1344,314.69499999999994,8,85,1.0,12,5,8
1345,311.55500000000006,8,231,1.0,46,22,26
1346,312.1,8,152,1.0,32,13,18
1347,303.245,8,221,1.0,119,18,33
1348,315.135,8,87,1.0,13,12,5
1349,312.2900000000002,8,158,1.0,47,13,12
1350,314.245,8,83,1.0,2,7,12
1351,314.18499999999995,8,98,1.0,29,10,10
1352,314.56499999999994,8,69,1.0,14,7,8
1353,314.65,8,101,1.0,15,8,8
1354,310.2700000000002,8,179,1.0,50,16,14
1355,313.62499999999994,8,162,1.0,27,19,15
1356,314.3950000000001,8,129,1.0,27,7,13
1357,314.175,8,73,1.0,13,8,11
1358,312.53,8,133,1.0,23,6,8
1359,301.1900000000006,8,300,1.0,100,20,29
1360,314.35999999999996,8,93,1.0,12,10,6
1361,307.70000000000005,8,234,1.0,48,11,18
1362,313.985,8,129,1.0,37,4,12
1363,309.8950000000002,8,242,1.0,37,19,27
1364,308.04499999999985,8,259,1.0,36,31,25
1365,308.2650000000003,8,273,1.0,37,18,38
1366,311.25,8,126,1.0,24,18,15
1367,314.73,8,75,1.0,8,9,9
1368,310.07,8,170,1.0,72,19,12
1369,312.28499999999997,8,116,1.0,20,10,11
1370,313.895,8,99,1.0,14,12,8
1371,309.855,8,152,1.0,27,16,14
1372,305.1500000000001,8,329,1.0,41,20,34
1373,314.975,8,73,1.0,7,9,3
1374,297.17999999999995,8,287,1.0,149,31,33
1375,-19.23499999999999,0,500,0.0,177,61,67
1376,312.435,8,131,1.0,6,8,21
1377,311.2800000000001,8,179,1.0,55,27,19
1378,83.44999999999958,4,500,0.5,185,33,68
1379,308.715,8,170,1.0,47,15,20
1380,309.7650000000001,8,162,1.0,29,7,17
1381,311.5300000000001,8,168,1.0,31,15,25
1382,313.08000000000027,8,157,1.0,29,8,16
1383,311.405,8,154,1.0,24,16,17
1384,312.83500000000004,8,144,1.0,26,14,13
1385,314.03499999999997,8,104,1.0,6,5,12
1386,309.31500000000005,8,201,1.0,55,18,19
1387,312.7950000000001,8,148,1.0,15,9,19
1388,159.69000000000028,7,500,0.875,221,46,68
1389,316.66,8,56,1.0,1,3,6
1390,311.16499999999985,8,177,1.0,27,11,24
1391,305.6099999999999,8,243,1.0,37,18,42
1392,313.2650000000001,8,119,1.0,8,6,18
1393,305.7099999999999,8,422,1.0,33,19,43
1394,314.28499999999997,8,104,1.0,4,6,15
1395,305.515,8,334,1.0,57,27,30
1396,312.53999999999996,8,138,1.0,20,16,14
1397,314.935,8,73,1.0,9,8,8
1398,314.82,8,85,1.0,5,11,8
1399,312.26999999999987,8,107,1.0,20,17,17
1400,311.275,8,104,1.0,23,9,4
1401,314.5799999999999,8,109,1.0,7,9,13
1402,315.75000000000006,8,85,1.0,7,6,8
1403,306.5950000000001,8,165,1.0,63,17,23
1404,310.55000000000007,8,166,1.0,32,17,30
1405,310.97,8,136,1.0,37,8,21
1406,303.6250000000002,8,252,1.0,63,36,24
1407,314.18,8,71,1.0,10,9,8
1408,308.15999999999997,8,202,1.0,42,29,33
1409,309.80499999999995,8,195,1.0,60,24,29
1410,313.22499999999997,8,97,1.0,22,16,11
1411,310.88,8,157,1.0,40,27,19
1412,300.92499999999984,8,237,1.0,69,34,33
1413,311.63000000000017,8,207,1.0,42,18,16
1414,311.9,8,88,1.0,17,12,13
1415,311.74,8,132,1.0,27,9,9
1416,311.98,8,138,1.0,34,20,21
1417,316.14500000000004,8,59,1.0,11,9,5
1418,312.6099999999999,8,152,1.0,45,19,21
1419,314.75999999999993,8,88,1.0,14,14,10
1420,315.2549999999999,8,88,1.0,16,10,10
1421,310.57500000000005,8,190,1.0,75,19,38
1422,306.1,8,261,1.0,100,29,32
1423,309.58500000000004,8,145,1.0,53,32,18
1424,310.45,8,124,1.0,81,18,16
1425,307.48999999999967,8,280,1.0,100,38,39
1426,311.9649999999999,8,108,1.0,43,20,14
1427,307.955,8,187,1.0,65,20,30
1428,313.2099999999999,8,80,1.0,28,12,11
1429,299.92999999999995,8,237,1.0,106,38,32
1430,310.76,8,194,1.0,36,22,15
1431,311.2199999999998,8,170,1.0,63,19,15
1432,313.255,8,131,1.0,41,11,12
1433,313.8499999999999,8,87,1.0,37,11,9
1434,311.76499999999993,8,133,1.0,52,13,11
1435,308.92,8,159,1.0,51,18,20
1436,314.395,8,84,1.0,24,10,9
1437,312.775,8,113,1.0,44,21,9
1438,315.78499999999997,8,49,1.0,5,5,6
1439,314.48499999999996,8,85,1.0,7,8,6
1440,312.0549999999997,8,186,1.0,24,17,25
1441,311.5350000000001,8,160,1.0,38,23,21
1442,312.045,8,115,1.0,20,13,15
1443,313.71000000000004,8,91,1.0,29,11,5
1444,312.8250000000001,8,148,1.0,20,16,13
1445,308.1,8,157,1.0,36,29,24
1446,314.91499999999985,8,98,1.0,9,15,9
1447,314.64499999999987,8,125,1.0,11,14,4
1448,314.12999999999994,8,107,1.0,27,12,8
1449,314.18499999999995,8,92,1.0,23,6,7
1450,311.655,8,133,1.0,28,18,18
1451,312.8299999999998,8,177,1.0,20,25,24
1452,314.68500000000006,8,83,1.0,26,9,6
1453,309.40499999999986,8,167,1.0,22,29,25
1454,310.08499999999987,8,188,1.0,25,14,21
1455,311.0799999999998,8,182,1.0,82,28,16
1456,308.64999999999986,8,277,1.0,41,28,24
1457,307.11999999999966,8,380,1.0,45,53,53
1458,310.59000000000003,8,228,1.0,24,25,18
1459,313.33000000000004,8,106,1.0,24,9,10
1460,311.26000000000005,8,248,1.0,37,29,19
1461,313.46000000000004,8,95,1.0,10,7,17
1462,308.70500000000004,8,219,1.0,41,19,19
1463,314.6249999999999,8,97,1.0,7,5,8
1464,307.19500000000005,8,166,1.0,60,29,21
1465,313.7450000000001,8,112,1.0,18,18,16
1466,309.94999999999993,8,180,1.0,27,23,27
1467,316.06000000000006,8,52,1.0,9,7,5
1468,310.87499999999994,8,170,1.0,31,27,25
1469,308.905,8,155,1.0,34,31,23
1470,311.23999999999995,8,195,1.0,41,24,21
1471,310.4699999999999,8,199,1.0,31,22,29
1472,311.03999999999996,8,137,1.0,23,20,13
1473,312.32999999999987,8,113,1.0,8,12,19
1474,310.20000000000005,8,167,1.0,25,27,22
1475,313.6550000000001,8,105,1.0,31,13,16
1476,311.865,8,128,1.0,38,11,18
1477,313.73,8,109,1.0,17,17,10
1478,314.88000000000005,8,94,1.0,10,7,12
1479,309.0250000000001,8,174,1.0,35,28,21
1480,315.72999999999996,8,168,1.0,15,8,17
1481,308.1200000000001,8,179,1.0,57,25,25
1482,307.5400000000001,8,185,1.0,58,35,23
1483,306.7149999999999,8,159,1.0,71,20,24
1484,313.20000000000005,8,124,1.0,18,17,6
1485,314.7850000000001,8,119,1.0,22,9,12
1486,313.80000000000007,8,104,1.0,15,10,10
1487,308.8549999999999,8,160,1.0,92,24,20
1488,306.66,8,199,1.0,79,28,13
1489,306.8499999999999,8,216,1.0,63,29,21
1490,310.68499999999983,8,140,1.0,53,16,15
1491,308.175,8,152,1.0,91,22,16
1492,312.7950000000002,8,162,1.0,17,14,18
1493,313.7899999999999,8,111,1.0,43,15,6
1494,313.615,8,96,1.0,23,13,9
1495,314.3050000000002,8,103,1.0,8,9,11
1496,310.7849999999996,8,247,1.0,33,24,26
1497,315.32,8,72,1.0,16,4,7
1498,310.18000000000006,8,199,1.0,26,22,18
1499,172.1149999999998,7,500,0.875,105,49,73
1500,314.505,8,97,1.0,17,9,7
1501,312.5499999999999,8,115,1.0,10,16,22
1502,312.5799999999999,8,144,1.0,23,22,20
1503,311.9599999999999,8,106,1.0,21,10,16
1504,313.815,8,124,1.0,24,15,8
1505,312.48999999999995,8,138,1.0,16,18,17
1506,314.975,8,189,1.0,20,13,16
1507,314.845,8,72,1.0,4,12,6
1508,312.78999999999996,8,111,1.0,27,15,9
1509,311.82000000000005,8,145,1.0,20,15,16
1510,308.7449999999999,8,233,1.0,36,36,18
1511,314.59000000000003,8,81,1.0,13,8,8
1512,313.2099999999999,8,130,1.0,7,20,19
1513,316.43,8,76,1.0,9,5,2
1514,312.55500000000006,8,134,1.0,18,9,18
1515,314.28999999999996,8,137,1.0,12,9,18
1516,312.99499999999983,8,127,1.0,12,15,18
1517,311.19,8,130,1.0,31,16,6
1518,314.025,8,100,1.0,3,11,12
1519,312.29999999999995,8,132,1.0,27,16,13
1520,314.4799999999999,8,100,1.0,7,7,10
1521,175.84499999999946,7,500,0.875,99,44,62
1522,313.30499999999995,8,85,1.0,8,10,20
1523,316.6,8,69,1.0,10,4,7
1524,314.15499999999986,8,149,1.0,12,15,31
1525,313.92999999999995,8,158,1.0,23,16,15
1526,312.615,8,189,1.0,15,15,26
1527,314.91999999999996,8,96,1.0,19,7,13
1528,312.68000000000006,8,126,1.0,11,11,14
1529,313.905,8,115,1.0,24,13,13
1530,315.20500000000004,8,82,1.0,8,3,12
1531,314.51,8,88,1.0,7,16,6
1532,309.37999999999954,8,268,1.0,52,17,36
1533,313.46999999999997,8,125,1.0,14,13,14
1534,315.405,8,65,1.0,7,6,4
1535,301.89000000000044,8,284,1.0,49,23,14
1536,315.545,8,79,1.0,9,4,4
1537,306.83499999999987,8,193,1.0,47,29,22
1538,315.7099999999999,8,99,1.0,6,9,10
1539,315.26,8,75,1.0,6,8,8
1540,314.675,8,71,1.0,10,12,5
1541,299.605,8,260,1.0,58,32,12
1542,313.885,8,79,1.0,1,14,7
1543,315.41499999999996,8,88,1.0,7,7,7
1544,313.7400000000001,8,152,1.0,13,12,15
1545,307.18500000000006,8,211,1.0,20,17,16
1546,313.95000000000005,8,98,1.0,22,9,11
1547,311.96999999999997,8,113,1.0,7,14,13
1548,314.05999999999995,8,114,1.0,11,5,15
1549,310.0,8,135,1.0,12,12,7
1550,307.525,8,218,1.0,35,23,26
1551,314.505,8,106,1.0,11,11,15
1552,313.02,8,127,1.0,17,11,17
1553,313.65999999999997,8,124,1.0,20,13,18
1554,315.0799999999999,8,98,1.0,22,5,12
1555,310.25500000000017,8,206,1.0,42,15,23
1556,315.125,8,93,1.0,14,7,6
1557,162.41,7,500,0.875,71,50,22
1558,59.55999999999998,3,500,0.375,80,30,20
1559,314.06000000000006,8,144,1.0,9,3,12
1560,315.68,8,83,1.0,8,2,5
1561,314.13,8,94,1.0,31,9,14
1562,315.065,8,63,1.0,5,8,5
1563,313.7700000000002,8,142,1.0,8,9,9
1564,311.7649999999999,8,143,1.0,16,16,17
1565,313.42499999999995,8,110,1.0,7,10,11
1566,310.6549999999999,8,180,1.0,20,10,16
1567,310.5400000000002,8,136,1.0,13,8,9
1568,306.9250000000004,8,198,1.0,30,10,19
1569,313.58500000000004,8,91,1.0,10,8,12
1570,308.77,8,155,1.0,39,19,9
1571,310.86499999999995,8,153,1.0,25,13,15
1572,310.3100000000002,8,196,1.0,25,16,18
1573,311.61500000000024,8,154,1.0,21,12,8
1574,304.55000000000007,8,247,1.0,55,24,18
1575,314.4649999999999,8,67,1.0,8,13,10
1576,314.62,8,66,1.0,28,8,8
1577,311.19,8,116,1.0,19,11,20
1578,311.78,8,107,1.0,19,17,7
1579,314.17500000000007,8,104,1.0,11,6,14
1580,315.4,8,72,1.0,8,7,10
1581,313.7750000000002,8,164,1.0,18,16,21
1582,307.06,8,231,1.0,47,26,34
1583,314.55999999999995,8,84,1.0,10,11,11
1584,313.935,8,117,1.0,16,8,18
1585,301.51000000000033,8,242,1.0,43,18,16
1586,313.54999999999995,8,88,1.0,8,6,10
1587,316.2049999999999,8,73,1.0,6,9,4
1588,292.3700000000002,8,413,1.0,63,33,32
1589,313.38499999999976,8,109,1.0,17,5,18
1590,77.55499999999996,4,500,0.5,142,61,56
1591,314.0799999999999,8,121,1.0,11,12,20
1592,311.8899999999997,8,222,1.0,12,19,34
1593,313.2049999999999,8,136,1.0,19,17,9
1594,314.205,8,62,1.0,4,11,9
1595,313.56000000000006,8,121,1.0,14,12,13
1596,311.95500000000004,8,145,1.0,31,14,20
1597,309.26999999999987,8,155,1.0,38,9,14
1598,313.98,8,109,1.0,25,11,14
1599,314.885,8,116,1.0,19,10,10
1600,310.57500000000005,8,122,1.0,46,17,15
1601,315.345,8,69,1.0,7,3,10
1602,311.51500000000004,8,157,1.0,22,15,16
1603,313.1100000000002,8,193,1.0,10,16,21
1604,315.1,8,80,1.0,7,8,11
1605,311.8850000000001,8,175,1.0,47,23,28
1606,309.78499999999997,8,204,1.0,46,22,27
1607,309.565,8,196,1.0,23,19,28
1608,311.1199999999999,8,144,1.0,41,22,26
1609,302.40500000000026,8,228,1.0,34,7,25
1610,312.5500000000002,8,165,1.0,21,11,15
1611,310.58000000000015,8,193,1.0,31,17,20
1612,308.5050000000002,8,352,1.0,35,42,26
1613,309.2149999999998,8,223,1.0,76,25,30
1614,306.5949999999998,8,292,1.0,71,44,49
1615,310.03499999999985,8,180,1.0,36,20,17
1616,310.855,8,186,1.0,27,28,21
1617,305.73000000000013,8,373,1.0,27,36,38
1618,311.2049999999999,8,166,1.0,50,27,17
1619,311.37999999999994,8,113,1.0,33,19,7
1620,315.76,8,64,1.0,15,9,7
1621,314.325,8,85,1.0,17,17,12
1622,314.5249999999999,8,92,1.0,8,13,10
1623,312.2049999999999,8,162,1.0,13,21,18
1624,311.89499999999987,8,189,1.0,41,23,21
1625,313.8749999999999,8,125,1.0,16,7,16
1626,312.9249999999999,8,181,1.0,22,16,20
1627,314.76,8,114,1.0,31,13,13
1628,313.74000000000007,8,157,1.0,16,15,20
1629,310.995,8,131,1.0,32,17,17
1630,314.07,8,154,1.0,15,16,20
1631,311.76,8,87,1.0,41,9,18
1632,313.07,8,124,1.0,46,19,12
1633,308.32499999999993,8,254,1.0,72,46,34
1634,312.5299999999999,8,106,1.0,27,11,12
1635,312.415,8,130,1.0,45,21,13
1636,311.8850000000001,8,143,1.0,39,18,19
1637,308.67499999999995,8,175,1.0,33,22,29
1638,308.57000000000005,8,135,1.0,51,27,17
1639,314.39,8,117,1.0,17,16,15
1640,310.3699999999999,8,164,1.0,63,25,24
1641,312.16499999999996,8,104,1.0,30,16,9
1642,316.115,8,65,1.0,6,8,7
1643,313.8299999999999,8,92,1.0,12,11,12
1644,311.04999999999995,8,114,1.0,14,18,15
1645,314.83500000000004,8,87,1.0,13,10,8
1646,314.9049999999999,8,121,1.0,20,7,13
1647,308.9599999999999,8,165,1.0,43,24,23
1648,282.3499999999999,8,423,1.0,185,49,81
1649,311.3349999999999,8,103,1.0,18,14,14
1650,311.91999999999996,8,114,1.0,25,25,20
1651,314.44999999999993,8,141,1.0,5,8,10
1652,303.8849999999996,8,213,1.0,62,35,21
1653,314.725,8,75,1.0,5,10,9
1654,316.655,8,47,1.0,4,4,5
1655,306.3900000000001,8,197,1.0,60,27,21
1656,311.93499999999995,8,137,1.0,11,19,19
1657,310.2650000000001,8,127,1.0,22,20,14
1658,313.79499999999996,8,94,1.0,28,10,10
1659,314.69499999999994,8,64,1.0,7,14,10
1660,310.76000000000005,8,167,1.0,34,18,22
1661,309.595,8,153,1.0,45,27,13
1662,297.82000000000073,8,483,1.0,174,74,39
1663,314.05499999999995,8,103,1.0,10,16,12
1664,304.12999999999994,8,179,1.0,75,26,17
1665,308.82,8,193,1.0,48,23,20
1666,311.6849999999999,8,150,1.0,42,21,19
1667,313.385,8,90,1.0,23,15,10
1668,313.09999999999997,8,92,1.0,22,17,9
1669,313.96500000000003,8,115,1.0,14,18,15
1670,316.28999999999996,8,75,1.0,7,12,5
1671,303.98000000000013,8,300,1.0,92,32,42
1672,305.31500000000005,8,264,1.0,44,27,18
1673,314.26,8,142,1.0,44,14,14
1674,299.4099999999998,8,349,1.0,45,37,18
1675,316.16999999999985,8,87,1.0,15,12,9
1676,313.355,8,174,1.0,28,14,27
1677,280.38500000000005,8,496,1.0,88,83,32
1678,314.67499999999995,8,80,1.0,8,16,5
1679,315.02499999999986,8,102,1.0,11,16,8
1680,314.18999999999994,8,104,1.0,27,13,12
1681,309.97,8,161,1.0,48,14,15
1682,312.63500000000005,8,144,1.0,17,19,18
1683,313.28499999999997,8,112,1.0,16,17,9
1684,315.76999999999987,8,85,1.0,3,9,8
1685,309.08000000000015,8,203,1.0,40,20,13
1686,315.60999999999996,8,123,1.0,19,13,12
1687,315.53,8,67,1.0,11,12,6
1688,312.885,8,91,1.0,17,11,13
1689,315.12,8,68,1.0,17,6,9
1690,313.7499999999999,8,98,1.0,6,7,6
1691,314.13,8,74,1.0,25,11,6
1692,311.5099999999999,8,206,1.0,23,28,24
1693,315.2049999999999,8,80,1.0,10,9,9
1694,312.4799999999999,8,122,1.0,16,11,15
1695,313.80499999999995,8,86,1.0,19,14,11
1696,313.86999999999995,8,130,1.0,18,9,23
1697,311.2149999999999,8,176,1.0,27,25,29
1698,312.18500000000006,8,160,1.0,12,11,16
1699,314.375,8,103,1.0,17,9,12
1700,313.65000000000003,8,74,1.0,17,5,12
1701,313.0299999999999,8,189,1.0,35,20,24
1702,312.42499999999995,8,105,1.0,22,19,16
1703,315.155,8,61,1.0,2,14,4
1704,308.6049999999999,8,275,1.0,18,37,28
1705,311.2700000000001,8,210,1.0,34,23,12
1706,312.4799999999999,8,198,1.0,24,22,16
1707,310.99000000000007,8,208,1.0,31,25,20
1708,310.125,8,138,1.0,27,21,24
1709,312.8700000000001,8,120,1.0,20,17,15
1710,315.2099999999999,8,60,1.0,13,6,5
1711,309.61,8,162,1.0,32,19,14
1712,308.67499999999984,8,227,1.0,54,32,23
1713,311.08000000000004,8,152,1.0,25,12,13
1714,314.4749999999999,8,95,1.0,9,14,5
1715,315.5999999999999,8,66,1.0,4,5,7
1716,307.7399999999999,8,239,1.0,61,33,31
1717,315.0,8,92,1.0,24,8,8
1718,312.46000000000015,8,179,1.0,20,15,15
1719,304.1099999999997,8,225,1.0,50,42,19
1720,307.395,8,242,1.0,53,41,37
1721,308.2149999999998,8,265,1.0,30,42,34
1722,314.585,8,91,1.0,4,7,16
1723,315.6849999999999,8,84,1.0,8,9,8
1724,312.6700000000001,8,106,1.0,17,11,12
1725,311.15999999999997,8,139,1.0,21,15,15
1726,309.95000000000016,8,186,1.0,19,25,20
1727,311.395,8,125,1.0,25,14,8
1728,313.89,8,87,1.0,14,15,9
1729,316.04499999999996,8,50,1.0,6,8,6
1730,314.7800000000001,8,98,1.0,10,14,4
1731,315.77,8,55,1.0,5,8,5
1732,312.7500000000002,8,186,1.0,36,15,11
1733,305.23000000000013,8,202,1.0,27,22,12
1734,302.28499999999997,8,242,1.0,37,15,10
1735,313.395,8,92,1.0,24,11,13
1736,309.1150000000001,8,181,1.0,51,31,20
1737,314.76,8,84,1.0,15,8,9
1738,312.4049999999999,8,107,1.0,17,17,18
1739,313.8449999999999,8,88,1.0,25,12,11
1740,314.495,8,93,1.0,13,9,7
1741,312.2099999999999,8,147,1.0,17,16,12
1742,312.9100000000001,8,123,1.0,25,19,12
1743,307.7400000000003,8,183,1.0,26,10,16
1744,313.955,8,116,1.0,9,12,16
1745,313.6849999999999,8,117,1.0,11,12,8
1746,313.0600000000002,8,157,1.0,25,14,24
1747,315.2299999999999,8,79,1.0,15,10,9
1748,312.32500000000005,8,103,1.0,35,13,14
1749,311.9749999999999,8,101,1.0,14,7,15
1750,314.2749999999999,8,80,1.0,6,8,7
1751,313.92500000000007,8,177,1.0,21,13,17
1752,316.47999999999996,8,51,1.0,4,7,4
1753,309.31000000000006,8,184,1.0,47,13,22
1754,312.015,8,100,1.0,21,16,18
1755,314.4549999999999,8,55,1.0,1,13,10
